csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.list_vpn_gateway_service_connections,read_list,Yes,ibm.vpc.list_vpn_gateway_service_connections,ibm.vpc.list_vpn_gateway_service_connections,1,0,ibm.vpc.list_vpn_gateway_service_connections[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.list_vpn_server_clients,read_list,Yes,ibm.vpc.list_vpn_server_clients,ibm.vpc.list_vpn_server_clients,1,0,ibm.vpc.list_vpn_server_clients[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.list_vpn_server_routes,read_list,Yes,ibm.vpc.list_vpn_server_routes,ibm.vpc.list_vpn_server_routes,1,0,ibm.vpc.list_vpn_server_routes[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.update_load_balancer_listener,read_get,Yes,ibm.vpc.update_load_balancer_listener,ibm.vpc.update_load_balancer_listener,1,0,ibm.vpc.update_load_balancer_listener[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.update_load_balancer_listener_policy,read_get,Yes,ibm.vpc.update_load_balancer_listener_policy,ibm.vpc.update_load_balancer_listener_policy,1,0,ibm.vpc.update_load_balancer_listener_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.update_load_balancer_listener_policy_rule,read_get,Yes,ibm.vpc.update_load_balancer_listener_policy_rule,ibm.vpc.update_load_balancer_listener_policy_rule,1,0,ibm.vpc.update_load_balancer_listener_policy_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].created_at,item.created_at,string,No,ibm.vpc.update_share_mount_target,read_get,Yes,ibm.vpc.update_share_mount_target,ibm.vpc.update_share_mount_target,1,0,ibm.vpc.update_share_mount_target[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_backup_policies,read_list,Yes,ibm.vpc.list_backup_policies,ibm.vpc.list_backup_policies,1,0,ibm.vpc.list_backup_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_bare_metal_server_profiles,read_list,Yes,ibm.vpc.list_bare_metal_server_profiles,ibm.vpc.list_bare_metal_server_profiles,1,0,ibm.vpc.list_bare_metal_server_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_bare_metal_servers,read_list,Yes,ibm.vpc.list_bare_metal_servers,ibm.vpc.list_bare_metal_servers,1,0,ibm.vpc.list_bare_metal_servers[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_cluster_network_profiles,read_list,Yes,ibm.vpc.list_cluster_network_profiles,ibm.vpc.list_cluster_network_profiles,1,0,ibm.vpc.list_cluster_network_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_cluster_networks,read_list,Yes,ibm.vpc.list_cluster_networks,ibm.vpc.list_cluster_networks,1,0,ibm.vpc.list_cluster_networks[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_dedicated_host_groups,read_list,Yes,ibm.vpc.list_dedicated_host_groups,ibm.vpc.list_dedicated_host_groups,1,0,ibm.vpc.list_dedicated_host_groups[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_dedicated_host_profiles,read_list,Yes,ibm.vpc.list_dedicated_host_profiles,ibm.vpc.list_dedicated_host_profiles,1,0,ibm.vpc.list_dedicated_host_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_dedicated_hosts,read_list,Yes,ibm.vpc.list_dedicated_hosts,ibm.vpc.list_dedicated_hosts,1,0,ibm.vpc.list_dedicated_hosts[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_endpoint_gateways,read_list,Yes,ibm.vpc.list_endpoint_gateways,ibm.vpc.list_endpoint_gateways,1,0,ibm.vpc.list_endpoint_gateways[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_floating_ips,read_list,Yes,ibm.vpc.list_floating_ips,ibm.vpc.list_floating_ips,1,0,ibm.vpc.list_floating_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_flow_log_collectors,read_list,Yes,ibm.vpc.list_flow_log_collectors,ibm.vpc.list_flow_log_collectors,1,0,ibm.vpc.list_flow_log_collectors[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_ike_policies,read_list,Yes,ibm.vpc.list_ike_policies,ibm.vpc.list_ike_policies,1,0,ibm.vpc.list_ike_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_images,read_list,Yes,ibm.vpc.list_images,ibm.vpc.list_images,1,0,ibm.vpc.list_images[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_instance_groups,read_list,Yes,ibm.vpc.list_instance_groups,ibm.vpc.list_instance_groups,1,0,ibm.vpc.list_instance_groups[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_instance_profiles,read_list,Yes,ibm.vpc.list_instance_profiles,ibm.vpc.list_instance_profiles,1,0,ibm.vpc.list_instance_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_instance_templates,read_list,Yes,ibm.vpc.list_instance_templates,ibm.vpc.list_instance_templates,1,0,ibm.vpc.list_instance_templates[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_instances,read_list,Yes,ibm.vpc.list_instances,ibm.vpc.list_instances,1,0,ibm.vpc.list_instances[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_ipsec_policies,read_list,Yes,ibm.vpc.list_ipsec_policies,ibm.vpc.list_ipsec_policies,1,0,ibm.vpc.list_ipsec_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_keys,read_list,Yes,ibm.vpc.list_keys,ibm.vpc.list_keys,1,0,ibm.vpc.list_keys[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_load_balancer_profiles,read_list,Yes,ibm.vpc.list_load_balancer_profiles,ibm.vpc.list_load_balancer_profiles,1,0,ibm.vpc.list_load_balancer_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_load_balancers,read_list,Yes,ibm.vpc.list_load_balancers,ibm.vpc.list_load_balancers,1,0,ibm.vpc.list_load_balancers[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_network_acls,read_list,Yes,ibm.vpc.list_network_acls,ibm.vpc.list_network_acls,1,0,ibm.vpc.list_network_acls[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_operating_systems,read_list,Yes,ibm.vpc.list_operating_systems,ibm.vpc.list_operating_systems,1,0,ibm.vpc.list_operating_systems[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_placement_groups,read_list,Yes,ibm.vpc.list_placement_groups,ibm.vpc.list_placement_groups,1,0,ibm.vpc.list_placement_groups[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_private_path_service_gateways,read_list,Yes,ibm.vpc.list_private_path_service_gateways,ibm.vpc.list_private_path_service_gateways,1,0,ibm.vpc.list_private_path_service_gateways[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_public_address_ranges,read_list,Yes,ibm.vpc.list_public_address_ranges,ibm.vpc.list_public_address_ranges,1,0,ibm.vpc.list_public_address_ranges[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_public_gateways,read_list,Yes,ibm.vpc.list_public_gateways,ibm.vpc.list_public_gateways,1,0,ibm.vpc.list_public_gateways[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_regions,read_list,Yes,ibm.vpc.list_regions,ibm.vpc.list_regions,1,0,ibm.vpc.list_regions[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_reservations,read_list,Yes,ibm.vpc.list_reservations,ibm.vpc.list_reservations,1,0,ibm.vpc.list_reservations[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_security_groups,read_list,Yes,ibm.vpc.list_security_groups,ibm.vpc.list_security_groups,1,0,ibm.vpc.list_security_groups[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_share_profiles,read_list,Yes,ibm.vpc.list_share_profiles,ibm.vpc.list_share_profiles,1,0,ibm.vpc.list_share_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_shares,read_list,Yes,ibm.vpc.list_shares,ibm.vpc.list_shares,1,0,ibm.vpc.list_shares[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_snapshot_consistency_groups,read_list,Yes,ibm.vpc.list_snapshot_consistency_groups,ibm.vpc.list_snapshot_consistency_groups,1,0,ibm.vpc.list_snapshot_consistency_groups[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_snapshots,read_list,Yes,ibm.vpc.list_snapshots,ibm.vpc.list_snapshots,1,0,ibm.vpc.list_snapshots[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_subnets,read_list,Yes,ibm.vpc.list_subnets,ibm.vpc.list_subnets,1,0,ibm.vpc.list_subnets[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_virtual_network_interfaces,read_list,Yes,ibm.vpc.list_virtual_network_interfaces,ibm.vpc.list_virtual_network_interfaces,1,0,ibm.vpc.list_virtual_network_interfaces[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_volume_profiles,read_list,Yes,ibm.vpc.list_volume_profiles,ibm.vpc.list_volume_profiles,1,0,ibm.vpc.list_volume_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_volumes,read_list,Yes,ibm.vpc.list_volumes,ibm.vpc.list_volumes,1,0,ibm.vpc.list_volumes[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_vpcs,read_list,Yes,ibm.vpc.list_vpcs,ibm.vpc.list_vpcs,1,0,ibm.vpc.list_vpcs[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_vpn_gateways,read_list,Yes,ibm.vpc.list_vpn_gateways,ibm.vpc.list_vpn_gateways,1,0,ibm.vpc.list_vpn_gateways[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.list_vpn_servers,read_list,Yes,ibm.vpc.list_vpn_servers,ibm.vpc.list_vpn_servers,1,0,ibm.vpc.list_vpn_servers[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.create_load_balancer_listener,read_get,Yes,ibm.vpc.create_load_balancer_listener,ibm.vpc.create_load_balancer_listener,1,0,ibm.vpc.create_load_balancer_listener[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.create_load_balancer_listener_policy,read_get,Yes,ibm.vpc.create_load_balancer_listener_policy,ibm.vpc.create_load_balancer_listener_policy,1,0,ibm.vpc.create_load_balancer_listener_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.create_load_balancer_listener_policy_rule,read_get,Yes,ibm.vpc.create_load_balancer_listener_policy_rule,ibm.vpc.create_load_balancer_listener_policy_rule,1,0,ibm.vpc.create_load_balancer_listener_policy_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.create_security_group_target_binding,read_get,Yes,ibm.vpc.create_security_group_target_binding,ibm.vpc.create_security_group_target_binding,1,0,ibm.vpc.create_security_group_target_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.create_share_mount_target,read_get,Yes,ibm.vpc.create_share_mount_target,ibm.vpc.create_share_mount_target,1,0,ibm.vpc.create_share_mount_target[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.delete_load_balancer_listener,read_get,Yes,ibm.vpc.delete_load_balancer_listener,ibm.vpc.delete_load_balancer_listener,1,0,ibm.vpc.delete_load_balancer_listener[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.delete_load_balancer_listener_policy,read_get,Yes,ibm.vpc.delete_load_balancer_listener_policy,ibm.vpc.delete_load_balancer_listener_policy,1,0,ibm.vpc.delete_load_balancer_listener_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.delete_load_balancer_listener_policy_rule,read_get,Yes,ibm.vpc.delete_load_balancer_listener_policy_rule,ibm.vpc.delete_load_balancer_listener_policy_rule,1,0,ibm.vpc.delete_load_balancer_listener_policy_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.delete_security_group_target_binding,read_get,Yes,ibm.vpc.delete_security_group_target_binding,ibm.vpc.delete_security_group_target_binding,1,0,ibm.vpc.delete_security_group_target_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.delete_share_mount_target,read_get,Yes,ibm.vpc.delete_share_mount_target,ibm.vpc.delete_share_mount_target,1,0,ibm.vpc.delete_share_mount_target[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_authenticator,read_get,Yes,ibm.vpc.get_authenticator,ibm.vpc.get_authenticator,1,0,ibm.vpc.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_backup_policy,read_get,Yes,ibm.vpc.get_backup_policy,ibm.vpc.get_backup_policy,1,0,ibm.vpc.get_backup_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_backup_policy_job,read_get,Yes,ibm.vpc.get_backup_policy_job,ibm.vpc.get_backup_policy_job,1,0,ibm.vpc.get_backup_policy_job[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_backup_policy_plan,read_get,Yes,ibm.vpc.get_backup_policy_plan,ibm.vpc.get_backup_policy_plan,1,0,ibm.vpc.get_backup_policy_plan[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server,read_get,Yes,ibm.vpc.get_bare_metal_server,ibm.vpc.get_bare_metal_server,1,0,ibm.vpc.get_bare_metal_server[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_disk,read_get,Yes,ibm.vpc.get_bare_metal_server_disk,ibm.vpc.get_bare_metal_server_disk,1,0,ibm.vpc.get_bare_metal_server_disk[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_initialization,read_get,Yes,ibm.vpc.get_bare_metal_server_initialization,ibm.vpc.get_bare_metal_server_initialization,1,0,ibm.vpc.get_bare_metal_server_initialization[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_network_attachment,read_get,Yes,ibm.vpc.get_bare_metal_server_network_attachment,ibm.vpc.get_bare_metal_server_network_attachment,1,0,ibm.vpc.get_bare_metal_server_network_attachment[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_network_interface,read_get,Yes,ibm.vpc.get_bare_metal_server_network_interface,ibm.vpc.get_bare_metal_server_network_interface,1,0,ibm.vpc.get_bare_metal_server_network_interface[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_network_interface_floating_ip,read_get,Yes,ibm.vpc.get_bare_metal_server_network_interface_floating_ip,ibm.vpc.get_bare_metal_server_network_interface_floating_ip,1,0,ibm.vpc.get_bare_metal_server_network_interface_floating_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_network_interface_ip,read_get,Yes,ibm.vpc.get_bare_metal_server_network_interface_ip,ibm.vpc.get_bare_metal_server_network_interface_ip,1,0,ibm.vpc.get_bare_metal_server_network_interface_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_bare_metal_server_profile,read_get,Yes,ibm.vpc.get_bare_metal_server_profile,ibm.vpc.get_bare_metal_server_profile,1,0,ibm.vpc.get_bare_metal_server_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_cluster_network,read_get,Yes,ibm.vpc.get_cluster_network,ibm.vpc.get_cluster_network,1,0,ibm.vpc.get_cluster_network[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_cluster_network_interface,read_get,Yes,ibm.vpc.get_cluster_network_interface,ibm.vpc.get_cluster_network_interface,1,0,ibm.vpc.get_cluster_network_interface[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_cluster_network_profile,read_get,Yes,ibm.vpc.get_cluster_network_profile,ibm.vpc.get_cluster_network_profile,1,0,ibm.vpc.get_cluster_network_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_cluster_network_subnet,read_get,Yes,ibm.vpc.get_cluster_network_subnet,ibm.vpc.get_cluster_network_subnet,1,0,ibm.vpc.get_cluster_network_subnet[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_cluster_network_subnet_reserved_ip,read_get,Yes,ibm.vpc.get_cluster_network_subnet_reserved_ip,ibm.vpc.get_cluster_network_subnet_reserved_ip,1,0,ibm.vpc.get_cluster_network_subnet_reserved_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_dedicated_host,read_get,Yes,ibm.vpc.get_dedicated_host,ibm.vpc.get_dedicated_host,1,0,ibm.vpc.get_dedicated_host[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_dedicated_host_disk,read_get,Yes,ibm.vpc.get_dedicated_host_disk,ibm.vpc.get_dedicated_host_disk,1,0,ibm.vpc.get_dedicated_host_disk[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_dedicated_host_group,read_get,Yes,ibm.vpc.get_dedicated_host_group,ibm.vpc.get_dedicated_host_group,1,0,ibm.vpc.get_dedicated_host_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_dedicated_host_profile,read_get,Yes,ibm.vpc.get_dedicated_host_profile,ibm.vpc.get_dedicated_host_profile,1,0,ibm.vpc.get_dedicated_host_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_enable_gzip_compression,read_get,Yes,ibm.vpc.get_enable_gzip_compression,ibm.vpc.get_enable_gzip_compression,1,0,ibm.vpc.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_endpoint_gateway,read_get,Yes,ibm.vpc.get_endpoint_gateway,ibm.vpc.get_endpoint_gateway,1,0,ibm.vpc.get_endpoint_gateway[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_endpoint_gateway_ip,read_get,Yes,ibm.vpc.get_endpoint_gateway_ip,ibm.vpc.get_endpoint_gateway_ip,1,0,ibm.vpc.get_endpoint_gateway_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
