unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,k8s_checks
nist_800_53_rev5_multi_cloud_PM-31-d_0914,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-d,Continuous Monitoring Strategy - Correlation and analysis of information...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_logged; k8s_apiserver_audit_logging_enabled
nist_800_53_rev5_multi_cloud_PM-31-e_0915,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-e,Continuous Monitoring Strategy - Response actions to address results...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_alerting_configured; k8s_apiserver_audit_logging_enabled
nist_800_53_rev5_multi_cloud_PM-31-f_0916,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-f,Continuous Monitoring Strategy - Reporting the security and privacy...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_logged; k8s_apiserver_audit_logging_enabled
nist_800_53_rev5_multi_cloud_RA-5-a_1018,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-5-a,Vulnerability Monitoring And Scanning - Monitor and scan for vulnerabilities...,,Vulnerability,IS,8,automated,,,NIST_controls_with_checks.csv,k8s_image_vulnerability_scanning_enabled; k8s_admission_controller_image_scan_on_admission
nist_800_53_rev5_multi_cloud_RA-10-a_1029,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-10-a,Threat Hunting - Establish and maintain a cyber...,,Threat,IS,9,automated,,,NIST_controls_with_checks.csv,k8s_audit_threat_detection_enabled; k8s_admission_controller_threat_hunting_enabled; k8s_service_mesh_threat_detection_integrated
nist_800_53_rev5_multi_cloud_SC-5-a_1191,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-a,Denial-Of-Service Protection - [ selection: protect against; limit...,,Denial-Of-Service Protection - [ selection,IS,9,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_rate_limiting_enabled; k8s_ingress_dos_protection_enabled; k8s_service_mesh_dos_protection_enabled
nist_800_53_rev5_multi_cloud_SC-5-b_1192,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-b,Denial-Of-Service Protection - Employ the following controls to...,,,IS,10,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_apiserver_rate_limiting_enabled; k8s_service_mesh_rate_limiting_configured
nist_800_53_rev5_multi_cloud_SC-6_1193,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-6,Resource Availability,,Resource,INSTANCE,9,automated,,,NIST_controls_with_checks.csv,k8s_pod_disruption_budget_configured; k8s_cluster_autoscaler_enabled; k8s_cluster_high_availability_configured
nist_800_53_rev5_multi_cloud_SC-7-a_1224,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-a,Boundary Protection - Monitor and control communications at...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
nist_800_53_rev5_multi_cloud_SC-7-b_1225,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-b,Boundary Protection - Implement subnetworks for publicly accessible...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_restrict_public_ip_access; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
nist_800_53_rev5_multi_cloud_SC-7-c_1226,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-c,Boundary Protection - Connect to external networks or...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
nist_800_53_rev5_multi_cloud_SC-13-a_1248,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-13-a,Cryptographic Protection - Determine the [ assignment: organization-defined...,,Cryptographic,Multiple,58,automated,,,NIST_controls_with_checks.csv,k8s_secret_encryption_at_rest_enabled; k8s_etcd_encryption_enabled; k8s_apiserver_tls_enabled; k8s_ingress_tls_enabled
nist_800_53_rev5_multi_cloud_SC-25_1277,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-25,Thin Nodes,,Thin,Multiple,52,automated,,,NIST_controls_with_checks.csv,k8s_networkpolicy_no_public_ip; k8s_service_no_external_ip; k8s_rbac_no_cluster_admin_binding; k8s_ingress_no_public_access
nist_800_53_rev5_multi_cloud_SC-43-b_1322,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-43-b,"Usage Restrictions - Authorize, monitor, and control the...",,Usage,IS,10,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_admission_controller_security_policy_enabled; k8s_networkpolicy_monitoring_enabled; k8s_rbac_activity_monitoring_configured
nist_800_53_rev5_multi_cloud_SI-2-a_1342,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-a,"Flaw Remediation - Identify, report, and correct system...",,Flaw,Multiple,34,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_monitoring_configured; k8s_networkpolicy_changes_logged; k8s_apiserver_audit_policy_configured
nist_800_53_rev5_multi_cloud_SI-2-c_1344,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-c,Flaw Remediation - Install security-relevant software and firmware...,,Flaw,Multiple,16,automated,,,NIST_controls_with_checks.csv,k8s_node_automatic_upgrades_enabled; k8s_image_vulnerability_scanning_enabled; k8s_admission_controller_security_patches_applied; k8s_cluster_version_up_to_date
nist_800_53_rev5_multi_cloud_SI-2-d_1345,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-d,Flaw Remediation - Incorporate flaw remediation into the...,,Flaw,Multiple,16,automated,,,NIST_controls_with_checks.csv,k8s_admission_controller_vulnerability_scanning_enabled; k8s_image_scan_on_admission; k8s_pod_security_policy_vulnerability_patching; k8s_node_automatic_updates_enabled
nist_800_53_rev5_multi_cloud_SI-4-a_1391,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-4-a,System Monitoring - Monitor the system to detect:...,,System,IS,9,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_metadata_capture_enabled; k8s_admission_controller_security_monitoring_enabled
nist_800_53_rev5_multi_cloud_SI-4-b_1392,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-4-b,System Monitoring - Identify unauthorized use of the...,,System,IS,10,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_captures_unauthorized_access; k8s_admission_controller_monitoring_enabled; k8s_networkpolicy_monitoring_unauthorized_access
nist_800_53_rev5_multi_cloud_SI-4-c_1393,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-4-c,System Monitoring - Invoke internal monitoring capabilities or...,,System,IS,10,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_admission_controller_security_policy_enabled; k8s_networkpolicy_monitoring_enabled
nist_800_53_rev5_multi_cloud_SI-4-d_1394,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-4-d,System Monitoring - Analyze detected events and anomalies;,,System,LOG,9,automated,,,NIST_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_file_integrity_enabled; k8s_audit_log_anomaly_detection_configured
nist_800_53_rev5_multi_cloud_SI-16_1433,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-16,Memory Protection,,Memory,Multiple,23,automated,,,NIST_controls_with_checks.csv,k8s_pod_security_context_memory_protection_enabled; k8s_node_memory_protection_mechanisms_enabled; k8s_admission_controller_memory_protection_policies_enforced
pci_dss_v4_multi_cloud_1.1.1_0001,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.1.1,All security policies and operational procedures that are identified in Requirement 1 are: • Docu...,,All,SECURITYGROUP,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_ingress_tls_enabled; k8s_service_type_loadbalancer_restricted; k8s_ingress_controller_waf_enabled
pci_dss_v4_multi_cloud_1.1.2_0002,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.1.2,Requirement 1.1.2,,Requirement,SECURITYGROUP,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_ingress_tls_enabled; k8s_service_type_loadbalancer_restricted; k8s_ingress_controller_waf_enabled
pci_dss_v4_multi_cloud_1.2.1_0003,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.1,Requirement 1.2.1,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.2.3_0004,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.3,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shaded box or other m...,,,NETWORKACL,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_networkpolicy_restrict_ingress_ports; k8s_service_type_loadbalancer_restricted
pci_dss_v4_multi_cloud_1.2.5_0005,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.5,Requirement 1.2.5,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.2.6_0006,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.6,Requirement 1.2.6,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.2.7_0007,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.7,is met by reviewing those configurations as specified in the requirement,,,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.2.8_0008,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.2.8,Examine configuration files for NSCs to verify they are in accordance with all elements specified...,,Examine,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.3.1_0009,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.3.1,Requirement 1.3.1,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.3.2_0010,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.3.2,Requirement 1.3.2,,Requirement,INSTANCE,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_restrict_egress_to_internet; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_1.3.3_0011,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,,Examine,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_networkpolicy_restrict_external_access; k8s_service_type_loadbalancer_restricted
pci_dss_v4_multi_cloud_2.1.1_0018,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,,Examine,CLUSTER,9,automated,,,PCI_controls_with_checks.csv,k8s_rbac_no_cluster_admin_binding; k8s_rbac_least_privilege_enforcement; k8s_rbac_service_account_token_automount_disabled
pci_dss_v4_multi_cloud_2.2.1_0020,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",,Examine,BUCKET,10,automated,,,PCI_controls_with_checks.csv,k8s_audit_change_management_logging_enabled; k8s_audit_policy_change_events_logged; k8s_rbac_change_management_roles_defined; k8s_admission_controller_change_management_enforced
pci_dss_v4_multi_cloud_2.2.2_0021,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.2.2,Requirement 2.2.2,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_2.2.3_0022,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",,,BUCKET,10,automated,,,PCI_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_networkpolicy_default_deny_ingress; k8s_pod_security_context_non_root; k8s_service_type_loadbalancer_restricted
pci_dss_v4_multi_cloud_2.2.6_0025,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.2.6,Requirement 2.2.6,,Requirement,BUCKET,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_2.2.7_0026,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.2.7,Requirement 2.2.7,,Requirement,BUCKET,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_2.3.1_0027,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.3.1,Requirement 2.3.1,,Requirement,CERTIFICATES,9,automated,,,PCI_controls_with_checks.csv,k8s_ingress_tls_enabled; k8s_ingress_certificate_expiration_check; k8s_ingress_controller_tls_protocols_configured
pci_dss_v4_multi_cloud_2.3.2_0028,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,2.3.2,Interview responsible personnel and examine key-management documentation to verify that wireless ...,,Interview,CERTIFICATES,9,automated,,,PCI_controls_with_checks.csv,k8s_ingress_tls_enabled; k8s_ingress_certificate_expiration_check; k8s_ingress_controller_ssl_protocols_check
pci_dss_v4_multi_cloud_3.1.1_0032,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.1.1,Requirement 3.1.1,,Requirement,BUCKET,10,automated,,,PCI_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_secret_encryption_at_rest_enabled; k8s_pod_backup_annotation_present; k8s_audit_log_retention_configured
pci_dss_v4_multi_cloud_3.1.2_0033,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.1.2,Requirement 3.1.2,,Requirement,BUCKET,9,automated,,,PCI_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_secret_backup_policy_configured; k8s_pod_persistent_volume_backup_configured
pci_dss_v4_multi_cloud_3.3.1.1_0034,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.3.1.1,Examine data sources to verify that the full contents of any track are not stored upon completion...,,Examine,,4,manual,,,PCI_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_secret_encryption_at_rest_enabled; k8s_pod_backup_annotation_present; k8s_audit_log_retention_configured
pci_dss_v4_multi_cloud_3.3.1.2_0035,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.3.1.2,"Examine data sources, to verify that the card verification code is not stored upon completion of ...",,Examine,,3,manual,,,PCI_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_secret_backup_policy_configured; k8s_pod_persistent_volume_backup_configured
pci_dss_v4_multi_cloud_3.4.1_0039,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.4.1,Requirement 3.4.1,,Requirement,TABLE,9,automated,,,PCI_controls_with_checks.csv,k8s_secret_encryption_at_rest_enabled; k8s_etcd_encryption_enabled; k8s_apiserver_audit_logging_enabled
pci_dss_v4_multi_cloud_3.4.2_0040,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.4.2,Requirement 3.4.2,,Requirement,TABLE,10,automated,,,PCI_controls_with_checks.csv,k8s_secret_encryption_at_rest_enabled; k8s_etcd_encryption_enabled; k8s_audit_logging_enabled; k8s_audit_log_retention_configured
pci_dss_v4_multi_cloud_3.5.1.2_0042,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.5.1.2,Requirement 3.5.1.2,,Requirement,WORKGROUP,8,automated,,,PCI_controls_with_checks.csv,k8s_secret_encryption_at_rest_enabled; k8s_etcd_encryption_enabled
pci_dss_v4_multi_cloud_3.5.1.3_0043,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.5.1.3,Requirement 3.5.1.3,,Requirement,RECOVERY,9,automated,,,PCI_controls_with_checks.csv,k8s_etcd_encryption_enabled; k8s_etcd_tls_enabled; k8s_etcd_backup_encryption_enabled
pci_dss_v4_multi_cloud_3.6.1.1_0045,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.6.1.1,and must be fully considered during a PCI DSS assessment,,,CERTIFICATES,9,automated,,,PCI_controls_with_checks.csv,k8s_certificate_expiration_check; k8s_ingress_tls_certificate_expiration_check; k8s_service_mesh_tls_certificate_expiration_check
pci_dss_v4_multi_cloud_3.6.1.4_0048,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,3.6.1.4,Examine key storage locations and observe processes to verify that keys are stored in the fewest ...,,Examine,DISTRIBUTIONS,9,automated,,,PCI_controls_with_checks.csv,k8s_secret_minimize_key_storage_locations; k8s_etcd_encryption_enabled; k8s_secret_external_manager_configured
pci_dss_v4_multi_cloud_4.1.1_0058,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,4.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,,Examine,CERTIFICATES,10,automated,,,PCI_controls_with_checks.csv,k8s_certificate_expiration_check; k8s_ingress_tls_enforced; k8s_apiserver_audit_logging_enabled; k8s_networkpolicy_flow_logs_enabled
pci_dss_v4_multi_cloud_4.1.2_0059,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,4.1.2,Requirement 4.1.2,,Requirement,CERTIFICATES,10,automated,,,PCI_controls_with_checks.csv,k8s_ingress_tls_enabled; k8s_service_mesh_mutual_tls_enabled; k8s_apiserver_tls_enabled; k8s_etcd_tls_enabled
pci_dss_v4_multi_cloud_4.1.4_0060,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,4.1.4,Key installation],,Key,CERTIFICATES,10,automated,,,PCI_controls_with_checks.csv,k8s_secret_tls_certificates_expiration_check; k8s_ingress_tls_enforced; k8s_etcd_tls_enabled; k8s_service_mesh_tls_enforced
pci_dss_v4_multi_cloud_4.2.1.1_0062,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,4.2.1.1,Requirement 4.2.1.1,,Requirement,SSL,8,automated,,,PCI_controls_with_checks.csv,k8s_ingress_tls_enabled; k8s_ingress_controller_tls_enforced
pci_dss_v4_multi_cloud_5.2.3.1_0068,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,5.2.3.1,Requirement 5.2.3.1,,Requirement,MANAGED,9,automated,,,PCI_controls_with_checks.csv,k8s_ingress_tls_enabled; k8s_ingress_certificate_expiration_check; k8s_ingress_controller_tls_protocols_configured
pci_dss_v4_multi_cloud_6.2.1_0075,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.2.1,Examine documented software development procedures to verify that processes are defined that incl...,,Examine,MANAGED,9,automated,,,PCI_controls_with_checks.csv,k8s_cluster_version_supported; k8s_software_patch_management_enabled; k8s_image_vulnerability_scanning_enabled
pci_dss_v4_multi_cloud_6.2.2_0076,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.2.2,Requirement 6.2.2,,Requirement,MANAGED,8,automated,,,PCI_controls_with_checks.csv,k8s_cluster_version_supported; k8s_node_os_patch_compliance
pci_dss_v4_multi_cloud_6.2.3_0077,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.2.3,Requirement 6.2.3,,Requirement,MANAGED,9,automated,,,PCI_controls_with_checks.csv,k8s_cluster_version_supported; k8s_image_vulnerability_scanning_enabled; k8s_pod_security_standard_restricted
pci_dss_v4_multi_cloud_6.2.3.1_0078,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.2.3.1,Requirement 6.2.3.1,,Requirement,MANAGED,9,automated,,,PCI_controls_with_checks.csv,k8s_cluster_version_supported; k8s_pod_security_patches_applied; k8s_node_os_patches_applied
pci_dss_v4_multi_cloud_6.2.4_0079,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.2.4,and support customized approach for Requirements 6,,,MANAGED,10,automated,,,PCI_controls_with_checks.csv,k8s_cluster_supported_version; k8s_pod_security_patching_compliance; k8s_node_os_patching_compliance; k8s_image_vulnerability_scanning_enabled
pci_dss_v4_multi_cloud_6.3.2_0080,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,6.3.2,Requirement 6.3.2,,Requirement,PROJECT,9,automated,,,PCI_controls_with_checks.csv,k8s_secret_no_sensitive_data_in_env; k8s_secret_git_repo_url_no_sensitive_credentials; k8s_admission_deny_sensitive_env_variables
pci_dss_v4_multi_cloud_7.1.1_0089,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,,Examine,SERVICE,9,automated,,,PCI_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_rbac_no_cluster_admin_binding; k8s_rbac_service_account_token_automount_disabled
pci_dss_v4_multi_cloud_7.1.2_0090,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.1.2,(continued) Definitions Key elements of an access control model include: • Resources to be protec...,,(continued) Definitions Key elements of an access control model include,SERVICE,10,automated,,,PCI_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_rbac_no_cluster_admin_binding; k8s_rbac_service_account_scope_limited; k8s_rbac_role_binding_scope_limited
pci_dss_v4_multi_cloud_7.2.1_0091,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.2.1,Requirement 7.2.1,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_7.2.2_0092,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.2.2,Requirement 7.2.2,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_not_nodeport; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_7.2.3_0093,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.2.3,Requirement 7.2.3,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_7.2.5_0094,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.2.5,Requirement 7.2.5,,Requirement,EBS,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_7.2.5.1_0095,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,7.2.5.1,Requirement 7.2.5.1,,Requirement,ACCOUNT,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_service_type_loadbalancer_restricted; k8s_ingress_tls_enabled
pci_dss_v4_multi_cloud_8.1.1_0099,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,,Examine,LOG,10,automated,,,PCI_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_audit_logging_enabled; k8s_audit_policy_captures_metadata; k8s_rbac_service_account_token_automount_disabled
pci_dss_v4_multi_cloud_8.1.2_0100,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.1.2,Requirement 8.1.2,,Requirement,LOG,8,automated,,,PCI_controls_with_checks.csv,k8s_audit_policy_change_logging_enabled; k8s_audit_policy_change_detection_enabled
pci_dss_v4_multi_cloud_8.2.1_0101,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.2.1,Requirement 8.2.1,,Requirement,PROJECT,10,automated,,,PCI_controls_with_checks.csv,k8s_secret_encryption_at_rest_enabled; k8s_etcd_encryption_enabled; k8s_audit_logging_enabled; k8s_audit_log_retention_configured
pci_dss_v4_multi_cloud_8.2.6_0104,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.2.6,"Examine user accounts and last logon information, and interview personnel to verify that any inac...",,Examine,PASSWORD,9,automated,,,PCI_controls_with_checks.csv,k8s_rbac_inactive_user_cleanup; k8s_rbac_user_access_review; k8s_audit_user_activity_logging_enabled
pci_dss_v4_multi_cloud_8.2.7_0105,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.2.7,"Interview personnel, examine documentation for managing accounts, and examine evidence to verify ...",,Interview,PASSWORD,10,automated,,,PCI_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_rbac_service_account_management_review; k8s_audit_logging_enabled; k8s_audit_log_access_review
pci_dss_v4_multi_cloud_8.3.9_0111,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.9,(continued) Dynamically analyzing an account’s security posture is another option that allows for...,,,USER,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_ingress_tls_enabled; k8s_service_type_loadbalancer_restricted; k8s_ingress_controller_waf_enabled
pci_dss_v4_multi_cloud_8.3.11_0112,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.11,Requirement 8.3.11,,Requirement,USER,10,automated,,,PCI_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_ingress_tls_enabled; k8s_service_type_loadbalancer_restricted; k8s_ingress_controller_waf_enabled
