csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
ibm,vpc,ibm.vpc.get-dedicated-host-group,read_list,Yes,ibm.vpc.get-dedicated-host-group,ibm.vpc.get-dedicated-host-group,1,0,ibm.vpc.get-dedicated-host-group[dedicated_host_group_id|dedicated_host_group_name|dedicated_host_group_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_dedicated_host_group().get_result(),,dedicated_host_group.dedicated_host_group_id|dedicated_host_group.dedicated_host_group_name|dedicated_host_group.dedicated_host_group_status|dedicated_host_group.created_at|dedicated_host_group.tags|status,dedicated_host_group.dedicated_host_group_id:string|dedicated_host_group.dedicated_host_group_name:string|dedicated_host_group.dedicated_host_group_status:string|dedicated_host_group.created_at:string|dedicated_host_group.tags:array|status:string,"dedicated_host_group.dedicated_host_group_id:equals, not_equals, contains, in|dedicated_host_group.dedicated_host_group_name:equals, not_equals, contains, in|dedicated_host_group.dedicated_host_group_status:equals, not_equals, contains, in|dedicated_host_group.created_at:equals, not_equals, contains, in|dedicated_host_group.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,dedicated_host_group.dedicated_host_group_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-dedicated-host-profile,read_list,Yes,ibm.vpc.get-dedicated-host-profile,ibm.vpc.get-dedicated-host-profile,1,0,ibm.vpc.get-dedicated-host-profile[dedicated_host_profile_id|dedicated_host_profile_name|dedicated_host_profile_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_dedicated_host_profile().get_result(),,dedicated_host_profile.dedicated_host_profile_id|dedicated_host_profile.dedicated_host_profile_name|dedicated_host_profile.dedicated_host_profile_status|dedicated_host_profile.created_at|dedicated_host_profile.tags|status,dedicated_host_profile.dedicated_host_profile_id:string|dedicated_host_profile.dedicated_host_profile_name:string|dedicated_host_profile.dedicated_host_profile_status:string|dedicated_host_profile.created_at:string|dedicated_host_profile.tags:array|status:string,"dedicated_host_profile.dedicated_host_profile_id:equals, not_equals, contains, in|dedicated_host_profile.dedicated_host_profile_name:equals, not_equals, contains, in|dedicated_host_profile.dedicated_host_profile_status:equals, not_equals, contains, in|dedicated_host_profile.created_at:equals, not_equals, contains, in|dedicated_host_profile.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,dedicated_host_profile.dedicated_host_profile_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-enable-gzip-compression,read_list,Yes,ibm.vpc.get-enable-gzip-compression,ibm.vpc.get-enable-gzip-compression,1,0,ibm.vpc.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression.enable_gzip_compression_id|enable_gzip_compression.enable_gzip_compression_name|enable_gzip_compression.enable_gzip_compression_status|enable_gzip_compression.created_at|enable_gzip_compression.tags,enable_gzip_compression.enable_gzip_compression_id:string|enable_gzip_compression.enable_gzip_compression_name:string|enable_gzip_compression.enable_gzip_compression_status:string|enable_gzip_compression.created_at:string|enable_gzip_compression.tags:array,"enable_gzip_compression.enable_gzip_compression_id:equals, not_equals, contains, in|enable_gzip_compression.enable_gzip_compression_name:equals, not_equals, contains, in|enable_gzip_compression.enable_gzip_compression_status:equals, not_equals, contains, in|enable_gzip_compression.created_at:equals, not_equals, contains, in|enable_gzip_compression.tags:equals, not_equals, contains, in",,enable_gzip_compression.enable_gzip_compression_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-endpoint-gateway,read_list,Yes,ibm.vpc.get-endpoint-gateway,ibm.vpc.get-endpoint-gateway,1,0,ibm.vpc.get-endpoint-gateway[endpoint_gateway_id|endpoint_gateway_name|endpoint_gateway_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_endpoint_gateway().get_result(),,endpoint_gateway.endpoint_gateway_id|endpoint_gateway.endpoint_gateway_name|endpoint_gateway.endpoint_gateway_status|endpoint_gateway.created_at|endpoint_gateway.tags|status,endpoint_gateway.endpoint_gateway_id:string|endpoint_gateway.endpoint_gateway_name:string|endpoint_gateway.endpoint_gateway_status:string|endpoint_gateway.created_at:string|endpoint_gateway.tags:array|status:string,"endpoint_gateway.endpoint_gateway_id:equals, not_equals, contains, in|endpoint_gateway.endpoint_gateway_name:equals, not_equals, contains, in|endpoint_gateway.endpoint_gateway_status:equals, not_equals, contains, in|endpoint_gateway.created_at:equals, not_equals, contains, in|endpoint_gateway.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,endpoint_gateway.endpoint_gateway_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-endpoint-gateway-ip,read_list,Yes,ibm.vpc.get-endpoint-gateway-ip,ibm.vpc.get-endpoint-gateway-ip,1,0,ibm.vpc.get-endpoint-gateway-ip[endpoint_gateway_ip_id|endpoint_gateway_ip_name|endpoint_gateway_ip_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_endpoint_gateway_ip().get_result(),,endpoint_gateway_ip.endpoint_gateway_ip_id|endpoint_gateway_ip.endpoint_gateway_ip_name|endpoint_gateway_ip.endpoint_gateway_ip_status|endpoint_gateway_ip.created_at|endpoint_gateway_ip.tags|status,endpoint_gateway_ip.endpoint_gateway_ip_id:string|endpoint_gateway_ip.endpoint_gateway_ip_name:string|endpoint_gateway_ip.endpoint_gateway_ip_status:string|endpoint_gateway_ip.created_at:string|endpoint_gateway_ip.tags:array|status:string,"endpoint_gateway_ip.endpoint_gateway_ip_id:equals, not_equals, contains, in|endpoint_gateway_ip.endpoint_gateway_ip_name:equals, not_equals, contains, in|endpoint_gateway_ip.endpoint_gateway_ip_status:equals, not_equals, contains, in|endpoint_gateway_ip.created_at:equals, not_equals, contains, in|endpoint_gateway_ip.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,endpoint_gateway_ip.endpoint_gateway_ip_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-endpoint-gateway-resource-binding,read_list,Yes,ibm.vpc.get-endpoint-gateway-resource-binding,ibm.vpc.get-endpoint-gateway-resource-binding,1,0,ibm.vpc.get-endpoint-gateway-resource-binding[endpoint_gateway_resource_binding_id|endpoint_gateway_resource_binding_name|endpoint_gateway_resource_binding_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_endpoint_gateway_resource_binding().get_result(),,endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_id|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_name|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_status|endpoint_gateway_resource_binding.created_at|endpoint_gateway_resource_binding.tags|status,endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_id:string|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_name:string|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_status:string|endpoint_gateway_resource_binding.created_at:string|endpoint_gateway_resource_binding.tags:array|status:string,"endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_id:equals, not_equals, contains, in|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_name:equals, not_equals, contains, in|endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_status:equals, not_equals, contains, in|endpoint_gateway_resource_binding.created_at:equals, not_equals, contains, in|endpoint_gateway_resource_binding.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,endpoint_gateway_resource_binding.endpoint_gateway_resource_binding_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-floating-ip,read_list,Yes,ibm.vpc.get-floating-ip,ibm.vpc.get-floating-ip,1,0,ibm.vpc.get-floating-ip[floating_ip_id|floating_ip_name|floating_ip_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_floating_ip().get_result(),,floating_ip.floating_ip_id|floating_ip.floating_ip_name|floating_ip.floating_ip_status|floating_ip.created_at|floating_ip.tags|status,floating_ip.floating_ip_id:string|floating_ip.floating_ip_name:string|floating_ip.floating_ip_status:string|floating_ip.created_at:string|floating_ip.tags:array|status:string,"floating_ip.floating_ip_id:equals, not_equals, contains, in|floating_ip.floating_ip_name:equals, not_equals, contains, in|floating_ip.floating_ip_status:equals, not_equals, contains, in|floating_ip.created_at:equals, not_equals, contains, in|floating_ip.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,floating_ip.floating_ip_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-flow-log-collector,read_list,Yes,ibm.vpc.get-flow-log-collector,ibm.vpc.get-flow-log-collector,1,0,ibm.vpc.get-flow-log-collector[flow_log_collector_id|flow_log_collector_name|flow_log_collector_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_flow_log_collector().get_result(),,flow_log_collector.flow_log_collector_id|flow_log_collector.flow_log_collector_name|flow_log_collector.flow_log_collector_status|flow_log_collector.created_at|flow_log_collector.tags|status,flow_log_collector.flow_log_collector_id:string|flow_log_collector.flow_log_collector_name:string|flow_log_collector.flow_log_collector_status:string|flow_log_collector.created_at:string|flow_log_collector.tags:array|status:string,"flow_log_collector.flow_log_collector_id:equals, not_equals, contains, in|flow_log_collector.flow_log_collector_name:equals, not_equals, contains, in|flow_log_collector.flow_log_collector_status:equals, not_equals, contains, in|flow_log_collector.created_at:equals, not_equals, contains, in|flow_log_collector.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,flow_log_collector.flow_log_collector_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-http-client,read_list,Yes,ibm.vpc.get-http-client,ibm.vpc.get-http-client,1,0,ibm.vpc.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_http_client().get_result(),,http_client.http_client_id|http_client.http_client_name|http_client.http_client_status|http_client.created_at|http_client.tags,http_client.http_client_id:string|http_client.http_client_name:string|http_client.http_client_status:string|http_client.created_at:string|http_client.tags:array,"http_client.http_client_id:equals, not_equals, contains, in|http_client.http_client_name:equals, not_equals, contains, in|http_client.http_client_status:equals, not_equals, contains, in|http_client.created_at:equals, not_equals, contains, in|http_client.tags:equals, not_equals, contains, in",,http_client.http_client_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-ike-policy,read_list,Yes,ibm.vpc.get-ike-policy,ibm.vpc.get-ike-policy,1,0,ibm.vpc.get-ike-policy[ike_policy_id|ike_policy_name|ike_policy_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_ike_policy().get_result(),,ike_policy.ike_policy_id|ike_policy.ike_policy_name|ike_policy.ike_policy_status|ike_policy.created_at|ike_policy.tags|status,ike_policy.ike_policy_id:string|ike_policy.ike_policy_name:string|ike_policy.ike_policy_status:string|ike_policy.created_at:string|ike_policy.tags:array|status:string,"ike_policy.ike_policy_id:equals, not_equals, contains, in|ike_policy.ike_policy_name:equals, not_equals, contains, in|ike_policy.ike_policy_status:equals, not_equals, contains, in|ike_policy.created_at:equals, not_equals, contains, in|ike_policy.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,ike_policy.ike_policy_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-image,read_list,Yes,ibm.vpc.get-image,ibm.vpc.get-image,1,0,ibm.vpc.get-image[image_id|image_name|image_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_image().get_result(),,image.image_id|image.image_name|image.image_status|image.created_at|image.tags|status,image.image_id:string|image.image_name:string|image.image_status:string|image.created_at:string|image.tags:array|status:string,"image.image_id:equals, not_equals, contains, in|image.image_name:equals, not_equals, contains, in|image.image_status:equals, not_equals, contains, in|image.created_at:equals, not_equals, contains, in|image.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,image.image_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-image-export-job,read_list,Yes,ibm.vpc.get-image-export-job,ibm.vpc.get-image-export-job,1,0,ibm.vpc.get-image-export-job[image_export_job_id|image_export_job_name|image_export_job_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_image_export_job().get_result(),,image_export_job.image_export_job_id|image_export_job.image_export_job_name|image_export_job.image_export_job_status|image_export_job.created_at|image_export_job.tags|status,image_export_job.image_export_job_id:string|image_export_job.image_export_job_name:string|image_export_job.image_export_job_status:string|image_export_job.created_at:string|image_export_job.tags:array|status:string,"image_export_job.image_export_job_id:equals, not_equals, contains, in|image_export_job.image_export_job_name:equals, not_equals, contains, in|image_export_job.image_export_job_status:equals, not_equals, contains, in|image_export_job.created_at:equals, not_equals, contains, in|image_export_job.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,image_export_job.image_export_job_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance,read_list,Yes,ibm.vpc.get-instance,ibm.vpc.get-instance,1,0,ibm.vpc.get-instance[instance_id|instance_name|instance_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance().get_result(),,instance.instance_id|instance.instance_name|instance.instance_status|instance.created_at|instance.tags|status,instance.instance_id:string|instance.instance_name:string|instance.instance_status:string|instance.created_at:string|instance.tags:array|status:string,"instance.instance_id:equals, not_equals, contains, in|instance.instance_name:equals, not_equals, contains, in|instance.instance_status:equals, not_equals, contains, in|instance.created_at:equals, not_equals, contains, in|instance.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance.instance_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-cluster-network-attachment,read_list,Yes,ibm.vpc.get-instance-cluster-network-attachment,ibm.vpc.get-instance-cluster-network-attachment,1,0,ibm.vpc.get-instance-cluster-network-attachment[instance_cluster_network_attachment_id|instance_cluster_network_attachment_name|instance_cluster_network_attachment_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_cluster_network_attachment().get_result(),,instance_cluster_network_attachment.instance_cluster_network_attachment_id|instance_cluster_network_attachment.instance_cluster_network_attachment_name|instance_cluster_network_attachment.instance_cluster_network_attachment_status|instance_cluster_network_attachment.created_at|instance_cluster_network_attachment.tags|status,instance_cluster_network_attachment.instance_cluster_network_attachment_id:string|instance_cluster_network_attachment.instance_cluster_network_attachment_name:string|instance_cluster_network_attachment.instance_cluster_network_attachment_status:string|instance_cluster_network_attachment.created_at:string|instance_cluster_network_attachment.tags:array|status:string,"instance_cluster_network_attachment.instance_cluster_network_attachment_id:equals, not_equals, contains, in|instance_cluster_network_attachment.instance_cluster_network_attachment_name:equals, not_equals, contains, in|instance_cluster_network_attachment.instance_cluster_network_attachment_status:equals, not_equals, contains, in|instance_cluster_network_attachment.created_at:equals, not_equals, contains, in|instance_cluster_network_attachment.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_cluster_network_attachment.instance_cluster_network_attachment_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-disk,read_list,Yes,ibm.vpc.get-instance-disk,ibm.vpc.get-instance-disk,1,0,ibm.vpc.get-instance-disk[instance_disk_id|instance_disk_name|instance_disk_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_disk().get_result(),,instance_disk.instance_disk_id|instance_disk.instance_disk_name|instance_disk.instance_disk_status|instance_disk.created_at|instance_disk.tags|status,instance_disk.instance_disk_id:string|instance_disk.instance_disk_name:string|instance_disk.instance_disk_status:string|instance_disk.created_at:string|instance_disk.tags:array|status:string,"instance_disk.instance_disk_id:equals, not_equals, contains, in|instance_disk.instance_disk_name:equals, not_equals, contains, in|instance_disk.instance_disk_status:equals, not_equals, contains, in|instance_disk.created_at:equals, not_equals, contains, in|instance_disk.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_disk.instance_disk_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-group,read_list,Yes,ibm.vpc.get-instance-group,ibm.vpc.get-instance-group,1,0,ibm.vpc.get-instance-group[instance_group_id|instance_group_name|instance_group_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_group().get_result(),,instance_group.instance_group_id|instance_group.instance_group_name|instance_group.instance_group_status|instance_group.created_at|instance_group.tags|status,instance_group.instance_group_id:string|instance_group.instance_group_name:string|instance_group.instance_group_status:string|instance_group.created_at:string|instance_group.tags:array|status:string,"instance_group.instance_group_id:equals, not_equals, contains, in|instance_group.instance_group_name:equals, not_equals, contains, in|instance_group.instance_group_status:equals, not_equals, contains, in|instance_group.created_at:equals, not_equals, contains, in|instance_group.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_group.instance_group_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-group-manager,read_list,Yes,ibm.vpc.get-instance-group-manager,ibm.vpc.get-instance-group-manager,1,0,ibm.vpc.get-instance-group-manager[instance_group_manager_id|instance_group_manager_name|instance_group_manager_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_group_manager().get_result(),,instance_group_manager.instance_group_manager_id|instance_group_manager.instance_group_manager_name|instance_group_manager.instance_group_manager_status|instance_group_manager.created_at|instance_group_manager.tags|status,instance_group_manager.instance_group_manager_id:string|instance_group_manager.instance_group_manager_name:string|instance_group_manager.instance_group_manager_status:string|instance_group_manager.created_at:string|instance_group_manager.tags:array|status:string,"instance_group_manager.instance_group_manager_id:equals, not_equals, contains, in|instance_group_manager.instance_group_manager_name:equals, not_equals, contains, in|instance_group_manager.instance_group_manager_status:equals, not_equals, contains, in|instance_group_manager.created_at:equals, not_equals, contains, in|instance_group_manager.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_group_manager.instance_group_manager_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-group-manager-action,read_list,Yes,ibm.vpc.get-instance-group-manager-action,ibm.vpc.get-instance-group-manager-action,1,0,ibm.vpc.get-instance-group-manager-action[instance_group_manager_action_id|instance_group_manager_action_name|instance_group_manager_action_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_group_manager_action().get_result(),,instance_group_manager_action.instance_group_manager_action_id|instance_group_manager_action.instance_group_manager_action_name|instance_group_manager_action.instance_group_manager_action_status|instance_group_manager_action.created_at|instance_group_manager_action.tags|status,instance_group_manager_action.instance_group_manager_action_id:string|instance_group_manager_action.instance_group_manager_action_name:string|instance_group_manager_action.instance_group_manager_action_status:string|instance_group_manager_action.created_at:string|instance_group_manager_action.tags:array|status:string,"instance_group_manager_action.instance_group_manager_action_id:equals, not_equals, contains, in|instance_group_manager_action.instance_group_manager_action_name:equals, not_equals, contains, in|instance_group_manager_action.instance_group_manager_action_status:equals, not_equals, contains, in|instance_group_manager_action.created_at:equals, not_equals, contains, in|instance_group_manager_action.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_group_manager_action.instance_group_manager_action_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-group-manager-policy,read_list,Yes,ibm.vpc.get-instance-group-manager-policy,ibm.vpc.get-instance-group-manager-policy,1,0,ibm.vpc.get-instance-group-manager-policy[instance_group_manager_policy_id|instance_group_manager_policy_name|instance_group_manager_policy_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_group_manager_policy().get_result(),,instance_group_manager_policy.instance_group_manager_policy_id|instance_group_manager_policy.instance_group_manager_policy_name|instance_group_manager_policy.instance_group_manager_policy_status|instance_group_manager_policy.created_at|instance_group_manager_policy.tags|status,instance_group_manager_policy.instance_group_manager_policy_id:string|instance_group_manager_policy.instance_group_manager_policy_name:string|instance_group_manager_policy.instance_group_manager_policy_status:string|instance_group_manager_policy.created_at:string|instance_group_manager_policy.tags:array|status:string,"instance_group_manager_policy.instance_group_manager_policy_id:equals, not_equals, contains, in|instance_group_manager_policy.instance_group_manager_policy_name:equals, not_equals, contains, in|instance_group_manager_policy.instance_group_manager_policy_status:equals, not_equals, contains, in|instance_group_manager_policy.created_at:equals, not_equals, contains, in|instance_group_manager_policy.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_group_manager_policy.instance_group_manager_policy_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-group-membership,read_list,Yes,ibm.vpc.get-instance-group-membership,ibm.vpc.get-instance-group-membership,1,0,ibm.vpc.get-instance-group-membership[instance_group_membership_id|instance_group_membership_name|instance_group_membership_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_group_membership().get_result(),,instance_group_membership.instance_group_membership_id|instance_group_membership.instance_group_membership_name|instance_group_membership.instance_group_membership_status|instance_group_membership.created_at|instance_group_membership.tags|status,instance_group_membership.instance_group_membership_id:string|instance_group_membership.instance_group_membership_name:string|instance_group_membership.instance_group_membership_status:string|instance_group_membership.created_at:string|instance_group_membership.tags:array|status:string,"instance_group_membership.instance_group_membership_id:equals, not_equals, contains, in|instance_group_membership.instance_group_membership_name:equals, not_equals, contains, in|instance_group_membership.instance_group_membership_status:equals, not_equals, contains, in|instance_group_membership.created_at:equals, not_equals, contains, in|instance_group_membership.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_group_membership.instance_group_membership_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-initialization,read_list,Yes,ibm.vpc.get-instance-initialization,ibm.vpc.get-instance-initialization,1,0,ibm.vpc.get-instance-initialization[instance_initialization_id|instance_initialization_name|instance_initialization_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_initialization().get_result(),,instance_initialization.instance_initialization_id|instance_initialization.instance_initialization_name|instance_initialization.instance_initialization_status|instance_initialization.created_at|instance_initialization.tags|status,instance_initialization.instance_initialization_id:string|instance_initialization.instance_initialization_name:string|instance_initialization.instance_initialization_status:string|instance_initialization.created_at:string|instance_initialization.tags:array|status:string,"instance_initialization.instance_initialization_id:equals, not_equals, contains, in|instance_initialization.instance_initialization_name:equals, not_equals, contains, in|instance_initialization.instance_initialization_status:equals, not_equals, contains, in|instance_initialization.created_at:equals, not_equals, contains, in|instance_initialization.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_initialization.instance_initialization_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-network-attachment,read_list,Yes,ibm.vpc.get-instance-network-attachment,ibm.vpc.get-instance-network-attachment,1,0,ibm.vpc.get-instance-network-attachment[instance_network_attachment_id|instance_network_attachment_name|instance_network_attachment_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_network_attachment().get_result(),,instance_network_attachment.instance_network_attachment_id|instance_network_attachment.instance_network_attachment_name|instance_network_attachment.instance_network_attachment_status|instance_network_attachment.created_at|instance_network_attachment.tags|status,instance_network_attachment.instance_network_attachment_id:string|instance_network_attachment.instance_network_attachment_name:string|instance_network_attachment.instance_network_attachment_status:string|instance_network_attachment.created_at:string|instance_network_attachment.tags:array|status:string,"instance_network_attachment.instance_network_attachment_id:equals, not_equals, contains, in|instance_network_attachment.instance_network_attachment_name:equals, not_equals, contains, in|instance_network_attachment.instance_network_attachment_status:equals, not_equals, contains, in|instance_network_attachment.created_at:equals, not_equals, contains, in|instance_network_attachment.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_network_attachment.instance_network_attachment_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-network-interface,read_list,Yes,ibm.vpc.get-instance-network-interface,ibm.vpc.get-instance-network-interface,1,0,ibm.vpc.get-instance-network-interface[instance_network_interface_id|instance_network_interface_name|instance_network_interface_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_network_interface().get_result(),,instance_network_interface.instance_network_interface_id|instance_network_interface.instance_network_interface_name|instance_network_interface.instance_network_interface_status|instance_network_interface.created_at|instance_network_interface.tags|status,instance_network_interface.instance_network_interface_id:string|instance_network_interface.instance_network_interface_name:string|instance_network_interface.instance_network_interface_status:string|instance_network_interface.created_at:string|instance_network_interface.tags:array|status:string,"instance_network_interface.instance_network_interface_id:equals, not_equals, contains, in|instance_network_interface.instance_network_interface_name:equals, not_equals, contains, in|instance_network_interface.instance_network_interface_status:equals, not_equals, contains, in|instance_network_interface.created_at:equals, not_equals, contains, in|instance_network_interface.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_network_interface.instance_network_interface_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-network-interface-floating-ip,read_list,Yes,ibm.vpc.get-instance-network-interface-floating-ip,ibm.vpc.get-instance-network-interface-floating-ip,1,0,ibm.vpc.get-instance-network-interface-floating-ip[instance_network_interface_floating_ip_id|instance_network_interface_floating_ip_name|instance_network_interface_floating_ip_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_network_interface_floating_ip().get_result(),,instance_network_interface_floating_ip.instance_network_interface_floating_ip_id|instance_network_interface_floating_ip.instance_network_interface_floating_ip_name|instance_network_interface_floating_ip.instance_network_interface_floating_ip_status|instance_network_interface_floating_ip.created_at|instance_network_interface_floating_ip.tags|status,instance_network_interface_floating_ip.instance_network_interface_floating_ip_id:string|instance_network_interface_floating_ip.instance_network_interface_floating_ip_name:string|instance_network_interface_floating_ip.instance_network_interface_floating_ip_status:string|instance_network_interface_floating_ip.created_at:string|instance_network_interface_floating_ip.tags:array|status:string,"instance_network_interface_floating_ip.instance_network_interface_floating_ip_id:equals, not_equals, contains, in|instance_network_interface_floating_ip.instance_network_interface_floating_ip_name:equals, not_equals, contains, in|instance_network_interface_floating_ip.instance_network_interface_floating_ip_status:equals, not_equals, contains, in|instance_network_interface_floating_ip.created_at:equals, not_equals, contains, in|instance_network_interface_floating_ip.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_network_interface_floating_ip.instance_network_interface_floating_ip_id,,0,,true,2026-04-17T12:08:17Z
ibm,vpc,ibm.vpc.get-instance-network-interface-ip,read_list,Yes,ibm.vpc.get-instance-network-interface-ip,ibm.vpc.get-instance-network-interface-ip,1,0,ibm.vpc.get-instance-network-interface-ip[instance_network_interface_ip_id|instance_network_interface_ip_name|instance_network_interface_ip_status|created_at|tags],ibm_platform_services.vpc.VpcV1().get_instance_network_interface_ip().get_result(),,instance_network_interface_ip.instance_network_interface_ip_id|instance_network_interface_ip.instance_network_interface_ip_name|instance_network_interface_ip.instance_network_interface_ip_status|instance_network_interface_ip.created_at|instance_network_interface_ip.tags|status,instance_network_interface_ip.instance_network_interface_ip_id:string|instance_network_interface_ip.instance_network_interface_ip_name:string|instance_network_interface_ip.instance_network_interface_ip_status:string|instance_network_interface_ip.created_at:string|instance_network_interface_ip.tags:array|status:string,"instance_network_interface_ip.instance_network_interface_ip_id:equals, not_equals, contains, in|instance_network_interface_ip.instance_network_interface_ip_name:equals, not_equals, contains, in|instance_network_interface_ip.instance_network_interface_ip_status:equals, not_equals, contains, in|instance_network_interface_ip.created_at:equals, not_equals, contains, in|instance_network_interface_ip.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,instance_network_interface_ip.instance_network_interface_ip_id,,0,,true,2026-04-17T12:08:17Z
