service,rule_id,check_name,current_var,current_op,current_value,intended_var,intended_op,intended_value,status
data_safe,oci.data_safe.security_assessment.classification_required_sensitivity_tags_present,classification_required_sensitivity_tags_present,item.security_assessment.freeform_tags,not_empty,,,,,MANUAL
data_safe,oci.data_safe.target_database.compliance_reports_storage_encrypted,compliance_reports_storage_encrypted,item.target_database.status,equals,ACTIVE,item.target_database.kms_key_id,exists,,NEEDS_NEW_FIELD
data_science,oci.data_science.job.ai_services_training_job_inter_container_enabled,ai_services_training_job_inter_container_enabled,item.job.defined_tags,not_empty,,item.job.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.job.ai_services_training_job_network_isolation_enabled,ai_services_training_job_network_isolation_enabled,item.job.defined_tags,not_empty,,item.job.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.job.ai_services_training_job_output_encryption_enabled,ai_services_training_job_output_encryption_enabled,item.job.kms_key_id,exists,,item.job.kms_key_id,exists,,CORRECT
data_science,oci.data_science.job.ai_services_training_job_volume_encryption_enabled,ai_services_training_job_volume_encryption_enabled,item.job.kms_key_id,exists,,item.job.kms_key_id,exists,,CORRECT
data_science,oci.data_science.job.ai_services_training_job_vpc_configured,ai_services_training_job_vpc_configured,item.job.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.job.training_job_roles_least_privilege_required,training_job_roles_least_privilege_required,item.job.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.job.training_jobs_intercontainer_encryption_enabled,training_jobs_intercontainer_encryption_enabled,item.job.kms_key_id,exists,,item.job.kms_key_id,exists,,CORRECT
data_science,oci.data_science.job.training_jobs_vcn_settings_configured,training_jobs_vcn_settings_configured,item.job.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.job.training_jobs_volume_and_output_encryption_enabled,training_jobs_volume_and_output_encryption_enabled,item.job.kms_key_id,exists,,item.job.kms_key_id,exists,,CORRECT
data_science,oci.data_science.job.transform_job_roles_least_privilege_required,transform_job_roles_least_privilege_required,item.job.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.model.ai_services_model_deployment_endpoint_in_vpc,ai_services_model_deployment_endpoint_in_vpc,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_model_deployment_kms_encryption_enabled,ai_services_model_deployment_kms_encryption_enabled,item.model.kms_key_id,exists,,item.model.kms_key_id,exists,,CORRECT
data_science,oci.data_science.model.ai_services_model_deployment_logging_enabled,ai_services_model_deployment_logging_enabled,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_model_version_image_scan_passed_required,ai_services_model_version_image_scan_passed_required,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_model_version_kms_encryption_enabled,ai_services_model_version_kms_encryption_enabled,item.model.kms_key_id,exists,,item.model.kms_key_id,exists,,CORRECT
data_science,oci.data_science.model.ai_services_model_version_package_approved_required,ai_services_model_version_package_approved_required,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_supply_chain_model_artifact_critical,ai_services_supply_chain_model_artifact_critical,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_supply_chain_model_artifact_sbom_present,ai_services_supply_chain_model_artifact_sbom_present,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.ai_services_supply_chain_model_artifact_validated,ai_services_supply_chain_model_artifact_validated,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.model_package_artifact_signed_and_verified_validated,model_package_artifact_signed_and_verified_validated,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.model_package_not_publicly_shared_blocked,model_package_not_publicly_shared_blocked,item.model.network_endpoint_details,exists,,item.model.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model.model_registry_cross_account_sharing_restricted,model_registry_cross_account_sharing_restricted,item.model.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.model.model_registry_rbac_least_privilege_required,model_registry_rbac_least_privilege_required,item.model.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.model.models_vcn_settings_configured,models_vcn_settings_configured,item.model.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.model_deployment.ai_endpoint_authn_required,ai_endpoint_authn_required,item.model_deployment.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.model_deployment.ai_endpoint_authz_policies_enforced,ai_endpoint_authz_policies_enforced,item.model_deployment.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.model_deployment.ai_endpoint_private_networking_enforced,ai_endpoint_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.ai_endpoint_rate_limiting_enabled,ai_endpoint_rate_limiting_enabled,item.model_deployment.status,equals,ACTIVE,item.model_deployment.status,equals,ACTIVE,CORRECT
data_science,oci.data_science.model_deployment.ai_endpoint_waf_attached,ai_endpoint_waf_attached,item.model_deployment.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.model_deployment.ai_services_inference_endpoint_data_capture_s3_encrypted,ai_services_inference_endpoint_data_capture_s3_encrypted,item.model_deployment.kms_key_id,exists,,item.model_deployment.kms_key_id,exists,,CORRECT
data_science,oci.data_science.model_deployment.ai_services_inference_endpoint_kms_encryption_enabled,ai_services_inference_endpoint_kms_encryption_enabled,item.model_deployment.kms_key_id,exists,,item.model_deployment.kms_key_id,exists,,CORRECT
data_science,oci.data_science.model_deployment.ai_services_inference_endpoint_private_networking_enforced,ai_services_inference_endpoint_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.ai_services_inference_endpoint_security_group_restrictive,ai_services_inference_endpoint_security_group_restrictive,item.model_deployment.status,equals,ACTIVE,,,,MANUAL
data_science,oci.data_science.model_deployment.ai_services_workspace_private_networking_enforced,ai_services_workspace_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.automl_private_networking_enforced,automl_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.dev_endpoint_no_public_access_blocked,dev_endpoint_no_public_access_blocked,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.dev_endpoint_role_least_privilege_required,dev_endpoint_role_least_privilege_required,item.model_deployment.status,equals,ACTIVE,,,,NEEDS_NEW_OP
data_science,oci.data_science.model_deployment.endpoint_config_cmks_restricted_enabled,endpoint_config_cmks_restricted_enabled,item.model_deployment.kms_key_id,exists,,item.model_deployment.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.model_deployment.endpoint_config_prod_variant_instances,endpoint_config_prod_variant_instances,item.model_deployment.endpoint_config,exists,,,,,MANUAL
data_science,oci.data_science.model_deployment.feature_store_private_networking_enforced,feature_store_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.prompt_gateway_private_networking_enforced,prompt_gateway_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.training_pipeline_private_networking_enforced,training_pipeline_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.model_deployment.vector_index_private_networking_enforced,vector_index_private_networking_enforced,item.model_deployment.network_endpoint_details,exists,,item.model_deployment.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.notebook_session.notebook_execution_role_least_privilege_required,notebook_execution_role_least_privilege_required,item.notebook_session.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.notebook_session.notebook_idle_shutdown_configured,notebook_idle_shutdown_configured,item.notebook_session.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.notebook_session.notebook_instance_encryption_enabled,notebook_instance_encryption_enabled,item.notebook_session.kms_key_id,exists,,item.notebook_session.kms_key_id,exists,,CORRECT
data_science,oci.data_science.notebook_session.notebook_instance_vcn_settings_configured,notebook_instance_vcn_settings_configured,item.notebook_session.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.notebook_session.notebook_no_public_access_blocked,notebook_no_public_access_blocked,item.notebook_session.network_endpoint_details,exists,,item.notebook_session.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.pipeline.ai_services_pipeline_iam_role_least_privileged_enforced,ai_services_pipeline_iam_role_least_privileged_enforced,item.pipeline.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.pipeline.pipeline_roles_least_privilege_required,pipeline_roles_least_privilege_required,item.pipeline.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.pipeline.training_pipeline_secrets_from_vault_only,training_pipeline_secrets_from_vault_only,item.pipeline.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.agent_orchestrator_data_exfiltration_policies_enforced,agent_orchestrator_data_exfiltration_policies_enforced,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.agent_orchestrator_secrets_isolation_enabled,agent_orchestrator_secrets_isolation_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.agent_orchestrator_tool_use_allowlist_enforced,agent_orchestrator_tool_use_allowlist_enforced,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.ai_services_feature_store_offline_block_blocked,ai_services_feature_store_offline_block_blocked,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.ai_services_feature_store_offline_s3_encrypted,ai_services_feature_store_offline_s3_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.ai_services_feature_store_online_kms_encryption_enabled,ai_services_feature_store_online_kms_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.ai_services_pipeline_kms_encryption_enabled,ai_services_pipeline_kms_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.ai_services_pipeline_logging_enabled,ai_services_pipeline_logging_enabled,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.ai_services_workspace_encryption_enabled,ai_services_workspace_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.ai_services_workspace_iam_role_least_privileged_enforced,ai_services_workspace_iam_role_least_privileged_enforced,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.ai_services_workspace_idle_shutdown_configured,ai_services_workspace_idle_shutdown_configured,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.automl_logs_enabled,automl_logs_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.automl_private_networking_enforced,automl_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.automl_roles_least_privilege_required,automl_roles_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.dev_endpoint_encrypted,dev_endpoint_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.endpoint_authn_required,endpoint_authn_required,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.endpoint_authz_policies_enforced,endpoint_authz_policies_enforced,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.endpoint_config_capture_store_encrypted_and_private,endpoint_config_capture_store_encrypted_and_private,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.endpoint_config_content_type_whitelist_enforced,endpoint_config_content_type_whitelist_enforced,item.project.endpoint_config,exists,,,,,MANUAL
data_science,oci.data_science.project.endpoint_config_data_capture_bucket_encrypted_private,endpoint_config_data_capture_bucket_encrypted_private,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.endpoint_kms_encryption_enabled,endpoint_kms_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.endpoint_logging_enabled,endpoint_logging_enabled,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.endpoint_private_networking_enforced,endpoint_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.experiment_logs_enabled,experiment_logs_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.experiment_metadata_store_encrypted,experiment_metadata_store_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.experiment_rbac_least_privilege_required,experiment_rbac_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.feature_store_rbac_least_privilege_required,feature_store_rbac_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.hpo_logs_enabled,hpo_logs_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.hpo_private_networking_enforced,hpo_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.hpo_roles_least_privilege_required,hpo_roles_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.human_review_artifacts_encrypted,human_review_artifacts_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.human_review_ui_private_networking_enforced,human_review_ui_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.human_review_workteam_access_rbac_least_privilege_required,human_review_workteam_access_rbac_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.model_artifact_encrypted_at_rest_cmek,model_artifact_encrypted_at_rest_cmek,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.model_package_encrypted,model_package_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.model_registry_artifact_encryption_enabled,model_registry_artifact_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.notebook_encrypted,notebook_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.notebook_instance_without_direct_internet_access_configured,notebook_instance_without_direct_internet_access_configured,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.pipeline_artifacts_private_and_encrypted,pipeline_artifacts_private_and_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.pipeline_kms_encryption_enabled,pipeline_kms_encryption_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.pipeline_logging_enabled,pipeline_logging_enabled,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.prompt_gateway_authn_required,prompt_gateway_authn_required,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.prompt_gateway_token_scopes_least_privilege_required,prompt_gateway_token_scopes_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.secrets_vault_access_rbac_least_privilege_required,secrets_vault_access_rbac_least_privilege_required,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
data_science,oci.data_science.project.secrets_vault_kms_encryption_and_rotation_enabled,secrets_vault_kms_encryption_and_rotation_enabled,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.secrets_vault_no_plaintext_in_config,secrets_vault_no_plaintext_in_config,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.training_job_input_output_encrypted,training_job_input_output_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.training_job_logs_enabled,training_job_logs_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.training_job_private_networking_enforced,training_job_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.transform_job_input_output_encrypted,transform_job_input_output_encrypted,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.transform_job_logs_enabled,transform_job_logs_enabled,item.project.defined_tags,not_empty,,item.project.status,equals,ACTIVE,FIXABLE
data_science,oci.data_science.project.transform_job_private_networking_enforced,transform_job_private_networking_enforced,item.project.network_endpoint_details,exists,,item.project.network_endpoint_details,exists,,CORRECT
data_science,oci.data_science.project.vector_index_authn_required,vector_index_authn_required,item.project.defined_tags,not_empty,,,,,MANUAL
data_science,oci.data_science.project.vector_index_encrypted_at_rest_cmek,vector_index_encrypted_at_rest_cmek,item.project.kms_key_id,exists,,item.project.kms_key_id,exists,,CORRECT
data_science,oci.data_science.project.vector_index_rbac_tenant_isolation_enforced,vector_index_rbac_tenant_isolation_enforced,item.project.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.account_firewall_use_selected_networks,account_firewall_use_selected_networks,item.autonomous_database.private_endpoint,exists,,,,,MANUAL
database,oci.database.autonomous_database.account_use_private_endpoints,account_use_private_endpoints,item.autonomous_database.private_endpoint,exists,,item.autonomous_database.network_endpoint_details,exists,,NEEDS_NEW_FIELD
database,oci.database.autonomous_database.auditing_retention_90_days,auditing_retention_90_days,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.aurora_backup_enabled,aurora_backup_enabled,item.autonomous_database.is_auto_backup_enabled,equals,true,item.autonomous_database.is_auto_backup_enabled,equals,true,CORRECT
database,oci.database.autonomous_database.auto_minor_version_upgrade,auto_minor_version_upgrade,item.autonomous_database.db_version,exists,,,,,MANUAL
database,oci.database.autonomous_database.automation_artifacts_encrypted_and_private,automation_artifacts_encrypted_and_private,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.automation_change_audit_logging_enabled,automation_change_audit_logging_enabled,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.automation_execution_roles_least_privilege_required,automation_execution_roles_least_privilege_required,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.autonomous_database_access_control_restricted_to_vcn,autonomous_database_access_control_restricted_to_vcn,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.backup_enabled,backup_enabled,item.autonomous_database.is_auto_backup_enabled,equals,true,item.autonomous_database.is_auto_backup_enabled,equals,true,CORRECT
database,oci.database.autonomous_database.backup_encrypted_at_rest_cmek,backup_encrypted_at_rest_cmek,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.backup_encryption_enabled,backup_encryption_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.backup_immutable_or_worm_enabled,backup_immutable_or_worm_enabled,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.status,equals,ACTIVE,FIXABLE
database,oci.database.autonomous_database.backup_retention_period,backup_retention_period,item.autonomous_database.backup_retention_period_in_days,exists,,,,,MANUAL
database,oci.database.autonomous_database.cluster_audit_logging,cluster_audit_logging,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.cluster_audit_logging_enabled,cluster_audit_logging_enabled,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.cluster_copy_tags_to_snapshots,cluster_copy_tags_to_snapshots,item.autonomous_database.freeform_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.cluster_deletion_protection_enabled,cluster_deletion_protection_enabled,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.status,equals,ACTIVE,FIXABLE
database,oci.database.autonomous_database.cluster_integration_cloudwatch_logs,cluster_integration_cloudwatch_logs,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.cluster_integration_monitoring_logs,cluster_integration_monitoring_logs,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.cluster_minor_version_auto_upgrade_enabled,cluster_minor_version_auto_upgrade_enabled,item.autonomous_database.db_version,exists,,item.autonomous_database.status,equals,ACTIVE,FIXABLE
database,oci.database.autonomous_database.cluster_multi_az,cluster_multi_az,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.is_high_availability,equals,true,NEEDS_NEW_FIELD
database,oci.database.autonomous_database.cluster_private_networking_enforced,cluster_private_networking_enforced,item.autonomous_database.network_endpoint_details,exists,,item.autonomous_database.network_endpoint_details,exists,,CORRECT
database,oci.database.autonomous_database.cluster_public_access,cluster_public_access,item.autonomous_database.network_endpoint_details,exists,,item.autonomous_database.network_endpoint_details,exists,,CORRECT
database,oci.database.autonomous_database.cluster_snapshot_cross_region_copy_encrypted,cluster_snapshot_cross_region_copy_encrypted,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.cluster_snapshot_encrypted,cluster_snapshot_encrypted,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.cluster_storage_encrypted,cluster_storage_encrypted,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.cluster_tls_min_1_2_enforced,cluster_tls_min_1_2_enforced,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.database_encryption_enabled,database_encryption_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.dataset_access_policies_least_privilege_required,dataset_access_policies_least_privilege_required,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.dataset_encrypted_at_rest_cmek,dataset_encrypted_at_rest_cmek,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.dataset_public_sharing_disabled,dataset_public_sharing_disabled,item.autonomous_database.network_endpoint_details,exists,,item.autonomous_database.network_endpoint_details,exists,,CORRECT
database,oci.database.autonomous_database.dataset_row_level_security_enabled,dataset_row_level_security_enabled,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.dr_job_logs_enabled,dr_job_logs_enabled,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.status,equals,ACTIVE,FIXABLE
database,oci.database.autonomous_database.dr_job_network_private_only_enforced,dr_job_network_private_only_enforced,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.network_endpoint_details,exists,,NEEDS_NEW_FIELD
database,oci.database.autonomous_database.dr_job_roles_least_privilege_required,dr_job_roles_least_privilege_required,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.dr_plan_approvals_required_for_changes,dr_plan_approvals_required_for_changes,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.dr_plan_change_audit_logging_enabled,dr_plan_change_audit_logging_enabled,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.dr_plan_storage_encrypted_and_private,dr_plan_storage_encrypted_and_private,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.dr_source_agent_to_service_tls_required,dr_source_agent_to_service_tls_required,item.autonomous_database.is_ssl_enabled,equals,true,item.autonomous_database.is_ssl_enabled,equals,true,CORRECT
database,oci.database.autonomous_database.dr_source_encryption_cmek_where_supported_enabled,dr_source_encryption_cmek_where_supported_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.dr_source_min_telemtry_required_no_pii,dr_source_min_telemtry_required_no_pii,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.dw_cluster_audit_logging,dw_cluster_audit_logging,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.dw_cluster_public_access,dw_cluster_public_access,item.autonomous_database.network_endpoint_details,exists,,item.autonomous_database.network_endpoint_details,exists,,CORRECT
database,oci.database.autonomous_database.dynamodb_table_encryption_enabled,dynamodb_table_encryption_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.enabled_for_ec2,enabled_for_ec2,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.encryption_backup_storage_immutability_enabled,encryption_backup_storage_immutability_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.encryption_enabled,encryption_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.encryption_key_rotation_enabled,encryption_key_rotation_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.endpoint_access_allowed_cidrs_minimized_restricted,endpoint_access_allowed_cidrs_minimized_restricted,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.endpoint_access_private_only_restricted,endpoint_access_private_only_restricted,item.autonomous_database.defined_tags,not_empty,,item.autonomous_database.network_endpoint_details,exists,,NEEDS_NEW_FIELD
database,oci.database.autonomous_database.endpoint_access_tls_required,endpoint_access_tls_required,item.autonomous_database.is_ssl_enabled,equals,true,item.autonomous_database.is_ssl_enabled,equals,true,CORRECT
database,oci.database.autonomous_database.endpoint_authz_no_anonymous_access_restricted,endpoint_authz_no_anonymous_access_restricted,item.autonomous_database.defined_tags,not_empty,,,,,MANUAL
database,oci.database.autonomous_database.endpoint_authz_rbac_least_privilege_required,endpoint_authz_rbac_least_privilege_required,item.autonomous_database.defined_tags,not_empty,,,,,NEEDS_NEW_OP
database,oci.database.autonomous_database.endpoint_redis_in_transit_encryption_enabled,endpoint_redis_in_transit_encryption_enabled,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.instance_backup_enabled,instance_backup_enabled,item.autonomous_database.is_auto_backup_enabled,equals,true,item.autonomous_database.is_auto_backup_enabled,equals,true,CORRECT
database,oci.database.autonomous_database.instance_backup_encrypted,instance_backup_encrypted,item.autonomous_database.kms_key_id,exists,,item.autonomous_database.kms_key_id,exists,,CORRECT
database,oci.database.autonomous_database.instance_copy_tags_to_snapshots,instance_copy_tags_to_snapshots,item.autonomous_database.freeform_tags,not_empty,,,,,MANUAL
