unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,azure_checks
pci_dss_v4_multi_cloud_8.3.7_0109,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.7,Examine system configuration settings to verify that password parameters are set to require that ...,,Examine,USER,6,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_8.3.8_0110,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.8,Requirement 8.3.8,,Requirement,USER,6,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_8.3.9_0111,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.9,(continued) Dynamically analyzing an account’s security posture is another option that allows for...,,,USER,10,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_8.3.11_0112,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.3.11,Requirement 8.3.11,,Requirement,USER,10,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_8.6.1_0117,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.6.1,Examine application and system accounts that can be used interactively and interview administrati...,,Examine,USER,10,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_8.6.3_0118,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,8.6.3,(continued) Entities should correlate their selected change frequency for application and system ...,,,USER,6,automated,,,PCI_controls_with_checks.csv,azure_active_directory_user_mfa_enabled_console_access
pci_dss_v4_multi_cloud_10.1.1_0141,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,,Examine,LOGGING,10,automated,,,PCI_controls_with_checks.csv,"azure_load_balancer_logging_enabled, azure_storage_bucket_server_access_logging_enabled, azure_load_balancer_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_log_group_retention_policy_specific_days_enabled, azure_api_management_restapi_logging_enabled, azure_monitor_multi_region_enabled, azure_wafv2_web_acl_logging_enabled, azure_monitor_cloudwatch_logging_enabled, azure_virtual_network_flow_logs_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.1.2_0142,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.1.2,Requirement 10.1.2,,Requirement,LOGGING,9,automated,,,PCI_controls_with_checks.csv,"azure_load_balancer_logging_enabled, azure_storage_bucket_server_access_logging_enabled, azure_load_balancer_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_log_group_retention_policy_specific_days_enabled, azure_api_management_restapi_logging_enabled, azure_monitor_multi_region_enabled, azure_wafv2_web_acl_logging_enabled, azure_monitor_cloudwatch_logging_enabled, azure_virtual_network_flow_logs_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.2.1_0143,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1,are captured,,,BUCKET,9,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.2.1.1_0144,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.1,Examine audit log configurations and log data to verify that all individual user access to cardho...,,Examine,API,9,automated,,,PCI_controls_with_checks.csv,azure_apigatewayv2_api_access_logging_enabled
pci_dss_v4_multi_cloud_10.2.1.2_0145,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.2,Examine audit log configurations and log data to verify that all actions taken by any individual ...,,Examine,RESTAPI,9,automated,,,PCI_controls_with_checks.csv,azure_api_management_restapi_logging_enabled
pci_dss_v4_multi_cloud_10.2.1.3_0146,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.3,Examine audit log configurations and log data to verify that access to all audit logs is captured,,Examine,RESTAPI,9,automated,,,PCI_controls_with_checks.csv,azure_api_management_restapi_tracing_enabled
pci_dss_v4_multi_cloud_10.2.1.4_0147,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.4,Examine audit log configurations and log data to verify that invalid logical access attempts are ...,,Examine,FIELD,9,automated,,,PCI_controls_with_checks.csv,azure_appsync_field_level_logging_enabled
pci_dss_v4_multi_cloud_10.2.1.5_0148,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.5,Examine audit log configurations and log data to verify that changes to identification and authen...,,Examine,DESYNC,9,automated,,,PCI_controls_with_checks.csv,azure_load_balancer_desync_mitigation_mode
pci_dss_v4_multi_cloud_10.2.1.6_0149,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.6,Examine audit log configurations and log data to verify that all elements specified in this requi...,,Examine,DISTRIBUTIONS,9,automated,,,PCI_controls_with_checks.csv,azure_cdn_distributions_logging_enabled
pci_dss_v4_multi_cloud_10.2.1.7_0150,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.2.1.7,Examine audit log configurations and log data to verify that creation and deletion of system leve...,,Examine,S3,9,automated,,,PCI_controls_with_checks.csv,azure_monitor_s3_dataevents_write_enabled
pci_dss_v4_multi_cloud_10.3.1_0151,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.3.1,Interview system administrators and examine system configurations and privileges to verify that o...,,Interview,BUCKET,9,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.3.2_0152,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.3.2,Examine system configurations and privileges and interview system administrators to verify that c...,,Examine,BUCKET,9,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.3.3_0153,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.3.3,"Examine backup configurations or log files to verify that current audit log files, including thos...",,Examine,BUCKET,10,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.3.4_0154,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.3.4,"Examine system settings, monitored files, and results from monitoring activities to verify the us...",,Examine,BUCKET,9,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging"
pci_dss_v4_multi_cloud_10.4.1.1_0155,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.4.1.1,Examine log review mechanisms and interview personnel to verify that automated mechanisms are use...,,Examine,RESTAPI,9,automated,,,PCI_controls_with_checks.csv,azure_api_management_restapi_tracing_enabled
pci_dss_v4_multi_cloud_10.5.1_0157,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.5.1,Requirement 10.5.1,,Requirement,BUCKET,10,automated,,,PCI_controls_with_checks.csv,"azure_storage_bucket_server_access_logging_enabled, azure_monitor_s3_dataevents_read_enabled, azure_monitor_multi_region_enabled, azure_monitor_cloudwatch_logging_enabled, azure_synapse_cluster_audit_logging, azure_policy_recorder_all_regions_enabled, azure_storage_bucket_object_versioning, azure_monitor_log_file_validation_enabled, azure_storage_bucket_cross_region_replication"
pci_dss_v4_multi_cloud_10.7.2_0160,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.7.2,as of 31 March 2025,,,LOG,8,automated,,,PCI_controls_with_checks.csv,"azure_monitor_log_group_retention_policy_specific_days_enabled, azure_storage_bucket_lifecycle_enabled"
pci_dss_v4_multi_cloud_10.7.3_0161,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,10.7.3,Requirement 10.7.3,,Requirement,LOG,8,automated,,,PCI_controls_with_checks.csv,"azure_monitor_log_group_retention_policy_specific_days_enabled, azure_storage_bucket_lifecycle_enabled"
pci_dss_v4_multi_cloud_11.3.1.2_0167,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.3.1.2,is not required for scans performed after significant changes,,,MANAGED,9,automated,,,PCI_controls_with_checks.csv,azure_automation_managed_compliant_patching
pci_dss_v4_multi_cloud_11.4.2_0170,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.4.2,Requirement 11.4.2,,Requirement,IS,9,automated,,,PCI_controls_with_checks.csv,azure_security_center_is_enabled
pci_dss_v4_multi_cloud_11.4.3_0171,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.4.3,Requirement 11.4.3,,Requirement,IS,10,automated,,,PCI_controls_with_checks.csv,azure_security_center_is_enabled
pci_dss_v4_multi_cloud_11.4.4_0172,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.4.4,have been met on the customer’s behalf,,,IS,9,automated,,,PCI_controls_with_checks.csv,azure_security_center_is_enabled
pci_dss_v4_multi_cloud_11.4.5_0173,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.4.5,Requirement 11.4.5,,Requirement,IS,9,automated,,,PCI_controls_with_checks.csv,azure_security_center_is_enabled
pci_dss_v4_multi_cloud_11.5.1_0174,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.1,Requirement 11.5.1,,Requirement,RECORDER,9,automated,,,PCI_controls_with_checks.csv,azure_policy_recorder_all_regions_enabled
pci_dss_v4_multi_cloud_11.5.1.1_0175,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.1.1,Requirement 11.5.1.1,,Requirement,ADVANCED,9,automated,,,PCI_controls_with_checks.csv,azure_shield_advanced_protection_in_internet_facing_load_balancers
pci_dss_v4_multi_cloud_11.5.2_0176,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.2,Requirement 11.5.2,,Requirement,RECORDER,9,automated,,,PCI_controls_with_checks.csv,azure_policy_recorder_all_regions_enabled
rbi_bank_multi_cloud_10.1_0003,MULTI_CLOUD,RBI_BANK,rbi_bank,,10.1,Container Image Security,,Container,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_container_instances_task_definition_logging_enabled; azure_container_registry_image_scan_on_push_enabled; azure_container_registry_repository_encryption_enabled
rbi_bank_multi_cloud_11.1_0004,MULTI_CLOUD,RBI_BANK,rbi_bank,,11.1,Key Vault Protection,,Key,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_keyvault_key_not_scheduled_for_deletion; azure_keyvault_key_rotation_enabled; azure_keyvault_secret_rotation_enabled
rbi_bank_multi_cloud_12.1_0005,MULTI_CLOUD,RBI_BANK,rbi_bank,,12.1,API Security,,API,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_api_management_authorization_enabled; azure_api_management_client_certificate_enabled; azure_function_app_function_restrict_public_access
rbi_bank_multi_cloud_13.1_0006,MULTI_CLOUD,RBI_BANK,rbi_bank,,13.1,Change Management Process,,Change,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_log_enabled; azure_log_log_file_validation_enabled; azure_policy_enabled
rbi_bank_multi_cloud_14.1_0007,MULTI_CLOUD,RBI_BANK,rbi_bank,,14.1,Incident Response,,Incident,Multiple,19,automated,,,RBI_BANK_controls_with_checks.csv,azure_defender_enabled; azure_notification_hub_topic_subscription_configured; azure_security_center_enabled
rbi_bank_multi_cloud_17.1_0011,MULTI_CLOUD,RBI_BANK,rbi_bank,,17.1,Customer Data Protection,,Customer,Multiple,27,automated,,,RBI_BANK_controls_with_checks.csv,azure_sql_database_no_public_access; azure_storage_account_public_read_prohibited; azure_storage_account_public_write_prohibited; azure_vm_instance_no_public_ip
rbi_bank_multi_cloud_21.2_0013,MULTI_CLOUD,RBI_BANK,rbi_bank,,21.2,Patch Management and Updates,,Patch,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_app_service_managed_updates_enabled; azure_sql_auto_minor_version_upgrade; azure_vm_patch_compliance
rbi_bank_multi_cloud_3.2_0015,MULTI_CLOUD,RBI_BANK,rbi_bank,,3.2,Access Control Management,,Access,IAM,33,automated,,,RBI_BANK_controls_with_checks.csv,azure_entra_no_admin_policy; azure_entra_password_policy_compliance; azure_entra_root_mfa_enabled; azure_entra_user_mfa_enabled; azure_entra_user_no_inline_policies
rbi_bank_multi_cloud_3.3_0016,MULTI_CLOUD,RBI_BANK,rbi_bank,,3.3,Data Encryption,,Data,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,azure_cosmosdb_encryption_enabled; azure_keyvault_key_rotation_enabled; azure_sql_storage_encrypted; azure_storage_account_encryption_enabled; azure_vm_disk_encrypted
rbi_bank_multi_cloud_4.2_0017,MULTI_CLOUD,RBI_BANK,rbi_bank,,4.2,Network Inventory Management,,Network,Multiple,21,automated,,,RBI_BANK_controls_with_checks.csv,azure_compute_vm_managed_by_automation; azure_network_network_acl_unused; azure_public_ip_attached
rbi_bank_multi_cloud_4.3_0018,MULTI_CLOUD,RBI_BANK,rbi_bank,,4.3,Network Access Controls,,Network,Multiple,34,automated,,,RBI_BANK_controls_with_checks.csv,azure_network_flow_logs_enabled; azure_vm_networkacl_unrestricted_ingress; azure_vm_securitygroup_default_restricted; azure_vm_securitygroup_rdp_restricted; azure_vm_securitygroup_ssh_restricted
rbi_bank_multi_cloud_5.1_0019,MULTI_CLOUD,RBI_BANK,rbi_bank,,5.1,Audit Logging,,Audit,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,azure_log_enabled; azure_log_log_file_validation_enabled; azure_log_multi_region_enabled; azure_monitor_log_retention_configured; azure_storage_account_logging_enabled
rbi_bank_multi_cloud_5.2_0020,MULTI_CLOUD,RBI_BANK,rbi_bank,,5.2,Security Monitoring,,Security,Multiple,25,automated,,,RBI_BANK_controls_with_checks.csv,azure_defender_enabled; azure_monitor_alarm_configured; azure_network_flow_logs_enabled; azure_security_center_enabled
rbi_bank_multi_cloud_6.1_0021,MULTI_CLOUD,RBI_BANK,rbi_bank,,6.1,Data Backup,,Data,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,azure_backup_plan_min_retention; azure_cosmosdb_pitr_enabled; azure_sql_backup_enabled; azure_storage_account_versioning_enabled; azure_vm_backup_enabled
rbi_bank_multi_cloud_6.2_0022,MULTI_CLOUD,RBI_BANK,rbi_bank,,6.2,Disaster Recovery,,Disaster,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_cosmosdb_global_tables_enabled; azure_sql_multi_az_enabled; azure_storage_account_replication_enabled
rbi_bank_multi_cloud_7.1_0023,MULTI_CLOUD,RBI_BANK,rbi_bank,,7.1,Certificate Lifecycle Management,,Certificate,Multiple,15,automated,,,RBI_BANK_controls_with_checks.csv,azure_app_service_certificate_certificate_expiration; azure_keyvault_key_not_scheduled_for_deletion
rbi_bank_multi_cloud_8.1_0024,MULTI_CLOUD,RBI_BANK,rbi_bank,,8.1,Database Encryption,,Database,Multiple,26,automated,,,RBI_BANK_controls_with_checks.csv,azure_cosmosdb_encryption_enabled; azure_sql_database_backup_encrypted; azure_sql_storage_encrypted; azure_synapse_cluster_encrypted
rbi_bank_multi_cloud_8.2_0025,MULTI_CLOUD,RBI_BANK,rbi_bank,,8.2,Database Access Control,,Database,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,azure_sql_database_ad_authentication_enabled; azure_sql_database_no_public_access; azure_synapse_cluster_public_access
rbi_bank_multi_cloud_9.1_0026,MULTI_CLOUD,RBI_BANK,rbi_bank,,9.1,Authentication Framework - SSH Key Authentication,,Authentication,Multiple,21,automated,,,RBI_BANK_controls_with_checks.csv,azure_entra_no_root_access_key; azure_vm_instance_ssh_key_authentication; azure_vm_securitygroup_ssh_restricted
rbi_bank_multi_cloud_9.3_0027,MULTI_CLOUD,RBI_BANK,rbi_bank,,9.3,Guest Account Management,,Guest,IAM,21,automated,,,RBI_BANK_controls_with_checks.csv,azure_entra_no_guest_accounts_with_permissions; azure_entra_user_group_membership; azure_entra_user_unused_credentials
rbi_nbfc_multi_cloud_2.5_0009,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.5,Access Control,,Access,IAM,34,automated,,,RBI_NBFC_controls_with_checks.csv,azure_entra_no_admin_policy; azure_entra_password_policy_compliance; azure_entra_root_mfa_enabled; azure_entra_user_mfa_enabled; azure_entra_user_unused_credentials
rbi_nbfc_multi_cloud_2.6_0010,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.6,Patch Management,,Patch,Multiple,28,automated,,,RBI_NBFC_controls_with_checks.csv,azure_app_service_managed_updates_enabled; azure_sql_auto_minor_version_upgrade; azure_synapse_cluster_maintenance_settings; azure_vm_patch_compliance
rbi_nbfc_multi_cloud_2.7_0011,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.7,Anti-Malware Protection,,,Multiple,18,automated,,,RBI_NBFC_controls_with_checks.csv,azure_defender_enabled; azure_defender_no_high_severity_findings; azure_security_center_enabled
rbi_nbfc_multi_cloud_2.8_0012,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.8,Network Security,,Network,Multiple,34,automated,,,RBI_NBFC_controls_with_checks.csv,azure_network_flow_logs_enabled; azure_vm_networkacl_unrestricted_ingress; azure_vm_securitygroup_common_ports_restricted; azure_vm_securitygroup_rdp_restricted; azure_vm_securitygroup_ssh_restricted
rbi_nbfc_multi_cloud_2.9_0013,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.9,Encryption,,,Multiple,34,automated,,,RBI_NBFC_controls_with_checks.csv,azure_cosmosdb_encryption_enabled; azure_keyvault_key_rotation_enabled; azure_sql_storage_encrypted; azure_storage_account_encryption_enabled; azure_vm_disk_encrypted
rbi_nbfc_multi_cloud_2.10_0014,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.10,Secure Software Development,,Secure,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,azure_api_management_authorization_enabled; azure_container_registry_image_scan_on_push_enabled; azure_function_app_function_restrict_public_access
rbi_nbfc_multi_cloud_2.11_0015,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.11,Mobile Financial Services Security,,Mobile,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,azure_api_management_authorization_enabled; azure_api_management_client_certificate_enabled; azure_function_app_function_url_authentication
rbi_nbfc_multi_cloud_3.1_0017,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.1,Change Management,,Change,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,azure_log_enabled; azure_log_log_file_validation_enabled; azure_monitor_log_retention_configured
rbi_nbfc_multi_cloud_3.2_0018,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.2,Capacity Management,,Capacity,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,azure_monitor_alarm_configured; azure_sql_database_auditing_enabled; azure_vm_instance_detailed_monitoring_enabled
rbi_nbfc_multi_cloud_3.3_0019,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.3,Incident Management,,Incident,Multiple,18,automated,,,RBI_NBFC_controls_with_checks.csv,azure_defender_enabled; azure_notification_hub_topic_subscription_configured; azure_security_center_enabled
rbi_nbfc_multi_cloud_3.4_0020,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.4,System and Data Backup,,System,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,azure_backup_plan_min_retention; azure_cosmosdb_pitr_enabled; azure_sql_backup_enabled; azure_storage_account_versioning_enabled; azure_vm_backup_enabled
rbi_nbfc_multi_cloud_3.5_0021,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.5,Logging and Monitoring,,Logging,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,azure_log_enabled; azure_log_multi_region_enabled; azure_monitor_logging_enabled; azure_network_flow_logs_enabled; azure_storage_account_logging_enabled
rbi_nbfc_multi_cloud_5.3_0027,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,5.3,Disaster Recovery Site,,Disaster,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,azure_cosmosdb_global_tables_enabled; azure_sql_multi_az_enabled; azure_storage_account_replication_enabled
rbi_nbfc_multi_cloud_7.2_0034,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.2,Basic Security for Smaller NBFCs,,Basic,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,azure_entra_password_policy_compliance; azure_entra_user_mfa_enabled; azure_vm_securitygroup_ssh_restricted
rbi_nbfc_multi_cloud_7.3_0035,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.3,Backup for Smaller NBFCs,,Backup,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,azure_sql_backup_enabled; azure_storage_account_versioning_enabled; azure_vm_backup_enabled
rbi_nbfc_multi_cloud_7.5_0037,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.5,Regulatory Reporting for Smaller NBFCs,,Regulatory,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,azure_monitor_log_retention_configured; azure_sql_database_backup_enabled; azure_storage_account_logging_enabled
soc2_multi_cloud_cc_1_3_0001,MULTI_CLOUD,SOC2,soc2,,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate authorities and responsibilities in the pursuit of objectives",,CC1.3 COSO Principle 3,IAM,119,automated,,,SOC2_controls_with_checks.csv,azure_entra_conditional_access_policy_require_mfa_for_management_api; azure_entra_global_admin_in_less_than_five_users; azure_entra_non_privileged_user_has_mfa; azure_entra_policy_default_users_cannot_create_security_groups; azure_entra_policy_ensure_default_user_cannot_create_apps; azure_entra_policy_ensure_default_user_cannot_create_tenants; azure_entra_policy_guest_invite_only_for_admin_roles; azure_entra_policy_guest_users_access_restrictions; azure_entra_policy_restricts_user_consent_for_apps; azure_entra_policy_user_consent_for_verified_apps; azure_entra_privileged_user_has_mfa; azure_entra_security_defaults_enabled; azure_entra_trusted_named_locations_exists; azure_entra_user_with_vm_access_has_mfa; azure_entra_users_cannot_create_microsoft_365_groups
soc2_multi_cloud_cc_2_1_0002,MULTI_CLOUD,SOC2,soc2,,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioning of internal control",,CC2.1 COSO Principle 13,Multiple,96,automated,,,SOC2_controls_with_checks.csv,azure_monitor_alert_create_policy_assignment; azure_monitor_alert_create_update_nsg; azure_monitor_alert_create_update_public_ip_address_rule; azure_monitor_alert_create_update_security_solution; azure_monitor_alert_create_update_sqlserver_fr; azure_monitor_alert_delete_nsg; azure_monitor_alert_delete_policy_assignment; azure_monitor_alert_delete_public_ip_address_rule; azure_monitor_alert_delete_security_solution; azure_monitor_alert_delete_sqlserver_fr
soc2_multi_cloud_cc_3_1_0003,MULTI_CLOUD,SOC2,soc2,,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessment of risks relating to objectives,,CC3.1 COSO Principle 6,Multiple,97,automated,,,SOC2_controls_with_checks.csv,azure_defender_ensure_defender_for_app_services_is_on; azure_defender_ensure_defender_for_arm_is_on; azure_defender_ensure_defender_for_azure_sql_databases_is_on; azure_defender_ensure_defender_for_containers_is_on; azure_defender_ensure_defender_for_cosmosdb_is_on; azure_defender_ensure_defender_for_databases_is_on; azure_defender_ensure_defender_for_dns_is_on; azure_defender_ensure_defender_for_keyvault_is_on; azure_defender_ensure_defender_for_os_relational_databases_is_on; azure_defender_ensure_defender_for_server_is_on; azure_defender_ensure_defender_for_sql_servers_is_on; azure_defender_ensure_defender_for_storage_is_on; azure_defender_ensure_iot_hub_defender_is_on; azure_defender_ensure_mcas_is_enabled; azure_defender_ensure_notify_alerts_severity_is_high; azure_defender_ensure_notify_emails_to_owners; azure_defender_ensure_system_updates_are_applied; azure_defender_ensure_wdatp_is_enabled; azure_sqlserver_microsoft_defender_enabled
soc2_multi_cloud_cc_3_2_0004,MULTI_CLOUD,SOC2,soc2,,cc_3_2,CC3.2 COSO Principle 7: The entity identifies risks to the achievement of its objectives across the entity and analyzes risks as a basis for determining how the risks should be managed,,CC3.2 COSO Principle 7,Multiple,121,automated,,,SOC2_controls_with_checks.csv,azure_defender_additional_email_configured_with_a_security_contact; azure_defender_assessments_vm_endpoint_protection_installed; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_defender_auto_provisioning_vulnerabilty_assessments_machines_on; azure_defender_container_images_resolved_vulnerabilities; azure_defender_container_images_scan_enabled; azure_defender_ensure_defender_for_app_services_is_on; azure_defender_ensure_defender_for_arm_is_on; azure_defender_ensure_defender_for_azure_sql_databases_is_on; azure_defender_ensure_defender_for_containers_is_on; azure_defender_ensure_defender_for_cosmosdb_is_on; azure_defender_ensure_defender_for_databases_is_on; azure_defender_ensure_defender_for_dns_is_on; azure_defender_ensure_defender_for_keyvault_is_on; azure_defender_ensure_defender_for_os_relational_databases_is_on; azure_defender_ensure_defender_for_server_is_on; azure_defender_ensure_defender_for_sql_servers_is_on; azure_defender_ensure_defender_for_storage_is_on; azure_defender_ensure_iot_hub_defender_is_on; azure_defender_ensure_mcas_is_enabled; azure_defender_ensure_notify_alerts_severity_is_high; azure_defender_ensure_notify_emails_to_owners; azure_defender_ensure_system_updates_are_applied; azure_defender_ensure_wdatp_is_enabled; azure_sqlserver_microsoft_defender_enabled
soc2_multi_cloud_cc_3_3_0005,MULTI_CLOUD,SOC2,soc2,,cc_3_3,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessing risks to the achievement of objectives,,CC3.3 COSO Principle 8,Multiple,84,automated,,,SOC2_controls_with_checks.csv,azure_aks_clusters_created_with_private_nodes; azure_app_function_identity_without_admin_privileges; azure_containerregistry_uses_private_link; azure_cosmosdb_account_use_private_endpoints; azure_entra_non_privileged_user_has_mfa; azure_entra_privileged_user_has_mfa; azure_entra_user_with_vm_access_has_mfa; azure_keyvault_private_endpoints; azure_monitor_storage_account_with_activity_logs_is_private; azure_storage_ensure_private_endpoints_in_storage_accounts
