csp,rule_id,python_client,check_client,implementable,severity,is_duplicate,canonical_rule_id
gcp,gcp.datacatalog.catalog.catalog_change_audit_logging_enabled,google.cloud.datacatalog_v1,google.cloud.logging_v2,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.catalog.catalog_cross_account_sharing_review_required,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.catalog.catalog_metadata_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.catalog.catalog_store_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.catalog.catalog_update_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.catalog.lineage_catalog_audit_logging_enabled,google.cloud.datacatalog_v1,google.cloud.logging_v2,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.catalog.lineage_catalog_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.catalog.lineage_catalog_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.catalog_connection_credentials_in_secrets_manager,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.catalog_connection_private_networking_enforced,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.catalog_connection_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.catalog_connection_tls_required,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.lineage_connection_credentials_in_secrets_manager,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.lineage_connection_private_networking_enforced,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.lineage_connection_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.connection.lineage_connection_tls_required,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_audit_logging_enabled,google.cloud.datacatalog_v1,google.cloud.logging_v2,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_crawler_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_crawler_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_crawler_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_crawler_scope_restricted_to_allowlist,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_database_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_database_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_database_policy_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_job_logs_and_metrics_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_job_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_job_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_job_script_location_private_and_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_metadata_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_ml_transform_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_ml_transform_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_ml_transform_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_partition_access_policies_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_partition_catalog_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_table_access_policies_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_table_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_table_public_sharing_disabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_trigger_event_sources_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_trigger_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_trigger_targets_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_workflow_cross_account_trusts_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.catalog_workflow_execution_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.catalog_workflow_kms_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.dev_endpoint_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.dev_endpoint_no_public_access,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.dev_endpoint_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lake_crawler_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lake_crawler_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lake_crawler_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lake_crawler_scope_restricted_to_allowlist,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_crawler_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_crawler_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_crawler_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_crawler_scope_restricted_to_allowlist,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_database_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_database_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_database_policy_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_job_logs_and_metrics_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_job_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_job_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_job_script_location_private_and_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_ml_transform_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_ml_transform_network_private_only,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_ml_transform_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_partition_access_policies_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_partition_catalog_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_table_access_policies_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_table_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_table_public_sharing_disabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_trigger_event_sources_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_trigger_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_trigger_targets_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_workflow_cross_account_trusts_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry.lineage_workflow_execution_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry.lineage_workflow_kms_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.catalog_registry_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry_group.catalog_registry_metadata_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.catalog_registry_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.lake_registry_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.lake_registry_metadata_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.lake_registry_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.lineage_registry_cross_account_sharing_restricted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.entry_group.lineage_registry_metadata_encryption_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.entry_group.lineage_registry_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.lineage.gov_lineage_access_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.lineage.gov_lineage_capture_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.lineage.gov_lineage_export_destination_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.lineage.lake_lineage_access_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.lineage.lake_lineage_capture_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.lineage.lake_lineage_export_destination_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.policy_tag.policy_admin_change_audit_logging_enabled,google.cloud.datacatalog_v1,google.cloud.logging_v2,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.policy_tag.policy_admin_mfa_required,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.policy_tag.policy_admin_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.schema.catalog_schema_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.schema.catalog_schema_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.schema.catalog_schema_version_immutability_enforced,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.schema.lineage_schema_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.schema.lineage_schema_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.schema.lineage_schema_version_immutability_enforced,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.catalog_data_quality_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.catalog_data_quality_output_location_private_and_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.catalog_data_quality_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.lake_data_quality_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.lake_data_quality_output_location_private_and_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.lake_data_quality_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.lineage_data_quality_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.lineage_data_quality_output_location_private_and_encrypted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.lineage_data_quality_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.quality_jobs_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.quality_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.quality_outputs_encrypted_and_private,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag.recommendation_access_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.recommendation_outputs_encrypted_and_private,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag.recommendation_run_execution_role_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.recommendation_run_logs_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag.recommendation_run_metadata_logging_enabled,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag.recommendation_run_output_encrypted_private,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag.rule_definition_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag.rule_parameters_no_plaintext_secrets,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag.rule_source_trusted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag_template.catalog_classifier_definition_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.catalog_classifier_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.catalog_classifier_source_trusted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.catalog_ruleset_encrypted_at_rest,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.catalog_ruleset_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.catalog_ruleset_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.lake_classifier_definition_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.lake_classifier_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.lake_classifier_source_trusted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.lineage_classifier_definition_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.lineage_classifier_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.lineage_classifier_source_trusted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.lineage_ruleset_encrypted_at_rest,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.lineage_ruleset_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.lineage_ruleset_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.quality_ruleset_encrypted_at_rest,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.datacatalog.tag_template.quality_ruleset_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.rule_definition_version_pinned,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.rule_rbac_least_privilege,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,high,False,
gcp,gcp.datacatalog.tag_template.rule_source_trusted,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,medium,False,
gcp,gcp.datacatalog.tag_template.ruleset_version_immutable,google.cloud.datacatalog_v1,google.cloud.datacatalog_v1,SCAN_ABLE,low,False,
gcp,gcp.dataflow.job.definition_signed_and_verified,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.definition_storage_encrypted,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.definition_storage_private,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.definition_version_immutability_enforced,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.object_environment_no_plaintext_secrets,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.job.object_execution_role_least_privilege,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.job.object_logging_enabled,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.object_network_private_only,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.pipeline_artifacts_private_and_encrypted,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.pipeline_execution_roles_least_privilege,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.job.pipeline_kms_encryption_enabled,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.job.pipeline_logs_and_metrics_enabled,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.job.pipeline_private_networking_enforced,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.parameter.parameter_allowed_values_defined_where_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_attributes_no_plaintext_secrets,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.parameter.parameter_binding_only_expected_params_bound,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_binding_secret_refs_resolved_at_runtime,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.parameter.parameter_binding_sensitive_params_not_logged,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_constraint_allowlist_defined_when_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_constraint_max_length_defined_when_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_constraint_min_length_defined_when_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_constraint_pattern_defined_when_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_default_not_sensitive,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_max_length_defined_where_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_metadata_disallowed_attribute_keys_blocked,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_metadata_sensitive_keys_require_secret_type,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.parameter.parameter_metadata_values_not_plaintext_secret,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataflow.parameter.parameter_min_length_defined_where_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_pattern_defined_where_applicable,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_type_set,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,medium,False,
gcp,gcp.dataflow.parameter.parameter_value_from_secrets_manager_when_sensitive,google.cloud.dataflow_v1beta3,google.cloud.dataflow_v1beta3,SCAN_ABLE,high,False,
gcp,gcp.dataproc.cluster.cluster_admin_access_least_privilege,google.cloud.dataproc_v1,google.cloud.dataproc_v1,SCAN_ABLE,high,False,
