unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,alicloud_checks,alicloud_uniform_format
cis_gcp_gcp_2.11_0095,GCP,CIS,cis_gcp,v1.0,2.11,Ensure That the Log Metric Filter and Alerts Exist for SQL Instance Configuration Changes,It is recommended that a metric filter and alarm be established for SQL instance configuration changes.,2 Section,LOGGING,1,,
cis_gcp_gcp_2.12_0096,GCP,CIS,cis_gcp,v1.0,2.12,Ensure That Cloud DNS Logging Is Enabled for All VPC Networks,"Cloud DNS logging records the queries from the name servers within your VPC to Stackdriver. Logged queries can come from Compute Engine VMs, GKE containers, or other GCP resources provisioned within the VPC.",2 Section,DNS,1,,
cis_gcp_gcp_2.13_0097,GCP,CIS,cis_gcp,v1.0,2.13,Ensure Cloud Asset Inventory Is Enabled,"GCP Cloud Asset Inventory is services that provides a historical view of GCP resources and IAM policies through a time-series database. The information recorded includes metadata on Google Cloud resources, metadata on policies set on Google Cloud projects or resources, and runtime information gathered within a Google Cloud resource. Cloud Asset Inventory Service (CAIS) API enablement is not required for operation of the service, but rather enables the mechanism for searching/exporting CAIS asset data directly.",2 Section,CLOUD,1,,
cis_gcp_gcp_2.14_0098,GCP,CIS,cis_gcp,v1.0,2.14,Ensure 'Access Transparency' is 'Enabled',GCP Access Transparency provides audit logs for all actions that Google personnel take in your Google Cloud resources.,2 Section,,0,,
cis_gcp_gcp_2.15_0099,GCP,CIS,cis_gcp,v1.0,2.15,Ensure 'Access Approval' is 'Enabled',GCP Access Approval enables you to require your organizations' explicit approval whenever Google support try to access your projects. You can then select users within your organization who can approve these requests through giving them a security role in IAM. All access requests display which Google Employee requested them in an email or Pub/Sub message that you can choose to Approve. This adds an additional control and logging of who in your organization approved/denied these requests.,2 Section,ACCESS,1,,
cis_gcp_gcp_2.16_0100,GCP,CIS,cis_gcp,v1.0,2.16,Ensure Logging is enabled for HTTP(S) Load Balancer,Logging enabled on a HTTPS Load Balancer will show all network traffic and its destination.,2 Section,COMPUTE,1,,
cis_gcp_gcp_3.1_0101,GCP,CIS,cis_gcp,v1.0,3.1,Ensure That the Default Network Does Not Exist in a Project,"To prevent use of default network, a project should not have a default network.",3 Section,COMPUTE,1,,
cis_gcp_gcp_3.2_0102,GCP,CIS,cis_gcp,v1.0,3.2,Ensure Legacy Networks Do Not Exist for Older Projects,"In order to prevent use of legacy networks, a project should not have a legacy network configured. As of now, Legacy Networks are gradually being phased out, and you can no longer create projects with them. This recommendation is to check older projects to ensure that they are not using Legacy Networks.",3 Section,COMPUTE,1,,
cis_gcp_gcp_3.3_0103,GCP,CIS,cis_gcp,v1.0,3.3,Ensure That DNSSEC Is Enabled for Cloud DNS,"Cloud Domain Name System (DNS) is a fast, reliable and cost-effective domain name system that powers millions of domains on the internet. Domain Name System Security Extensions (DNSSEC) in Cloud DNS enables domain owners to take easy steps to protect their domains against DNS hijacking and man-in-the-middle and other attacks.",3 Section,DNS,1,,
cis_gcp_gcp_3.4_0104,GCP,CIS,cis_gcp,v1.0,3.4,Ensure That RSASHA1 Is Not Used for the Key-Signing Key in Cloud DNS DNSSEC,"NOTE: Currently, the SHA1 algorithm has been removed from general use by Google, and, if being used, needs to be whitelisted on a project basis by Google and will also, therefore, require a Google Cloud support contract. DNSSEC algorithm numbers in this registry may be used in CERT RRs. Zone signing (DNSSEC) and transaction security mechanisms (SIG(0) and TSIG) make use of particular subsets of these algorithms. The algorithm used for key signing should be a recommended one and it should be strong.",3 Section,DNS,1,,
cis_gcp_gcp_3.5_0105,GCP,CIS,cis_gcp,v1.0,3.5,Ensure That RSASHA1 Is Not Used for the Zone-Signing Key in Cloud DNS DNSSEC,"NOTE: Currently, the SHA1 algorithm has been removed from general use by Google, and, if being used, needs to be whitelisted on a project basis by Google and will also, therefore, require a Google Cloud support contract. DNSSEC algorithm numbers in this registry may be used in CERT RRs. Zone signing (DNSSEC) and transaction security mechanisms (SIG(0) and TSIG) make use of particular subsets of these algorithms. The algorithm used for key signing should be a recommended one and it should be strong.",3 Section,DNS,1,,
cis_gcp_gcp_3.6_0106,GCP,CIS,cis_gcp,v1.0,3.6,Ensure That SSH Access Is Restricted From the Internet,"GCP Firewall Rules are specific to a VPC Network. Each rule either allows or denies traffic when its conditions are met. Its conditions allow the user to specify the type of traffic, such as ports and protocols, and the source or destination of the traffic, including IP addresses, subnets, and instances. Firewall rules are defined at the VPC network level and are specific to the network in which they are defined. The rules themselves cannot be shared among networks. Firewall rules only support IPv4 traffic. When specifying a source for an ingress rule or a destination for an egress rule by address, only an IPv4 address or IPv4 block in CIDR notation can be used. Generic (0.0.0.0/0) incoming traffic from the internet to VPC or VM instance using SSH on Port 22 can be avoided.",3 Section,COMPUTE,1,,
cis_gcp_gcp_3.7_0107,GCP,CIS,cis_gcp,v1.0,3.7,Ensure That RDP Access Is Restricted From the Internet,"GCP Firewall Rules are specific to a VPC Network. Each rule either allows or denies traffic when its conditions are met. Its conditions allow users to specify the type of traffic, such as ports and protocols, and the source or destination of the traffic, including IP addresses, subnets, and instances. Firewall rules are defined at the VPC network level and are specific to the network in which they are defined. The rules themselves cannot be shared among networks. Firewall rules only support IPv4 traffic. When specifying a source for an ingress rule or a destination for an egress rule by address, an IPv4 address or IPv4 block in CIDR notation can be used. Generic (0.0.0.0/0) incoming traffic from the Internet to a VPC or VM instance using RDP on Port 3389 can be avoided.",3 Section,COMPUTE,1,,
cis_gcp_gcp_3.8_0108,GCP,CIS,cis_gcp,v1.0,3.8,Ensure that VPC Flow Logs is Enabled for Every Subnet in a VPC Network,"Flow Logs is a feature that enables users to capture information about the IP traffic going to and from network interfaces in the organization's VPC Subnets. Once a flow log is created, the user can view and retrieve its data in Stackdriver Logging. It is recommended that Flow Logs be enabled for every business-critical VPC subnet.",3 Section,COMPUTE,1,,
cis_gcp_gcp_3.9_0109,GCP,CIS,cis_gcp,v1.0,3.9,Ensure No HTTPS or SSL Proxy Load Balancers Permit SSL Policies With Weak Cipher Suites,"Secure Sockets Layer (SSL) policies determine what port Transport Layer Security (TLS) features clients are permitted to use when connecting to load balancers. To prevent usage of insecure features, SSL policies should use (a) at least TLS 1.2 with the MODERN profile; or (b) the RESTRICTED profile, because it effectively requires clients to use TLS 1.2 regardless of the chosen minimum TLS version; or (3) a CUSTOM profile that does not support any of the following features: TLS_RSA_WITH_AES_128_GCM_SHA256 TLS_RSA_WITH_AES_256_GCM_SHA384 TLS_RSA_WITH_AES_128_CBC_SHA TLS_RSA_WITH_AES_256_CBC_SHA TLS_RSA_WITH_3DES_EDE_CBC_SHA",3 Section,COMPUTE,1,,
cis_gcp_gcp_4.1_0110,GCP,CIS,cis_gcp,v1.0,4.1,Ensure That Instances Are Not Configured To Use the Default Service Account,It is recommended to configure your instance to not use the default Compute Engine service account because it has the Editor role on the project.,4 Section,COMPUTE,1,,
cis_gcp_gcp_4.2_0111,GCP,CIS,cis_gcp,v1.0,4.2,Ensure That Instances Are Not Configured To Use the Default Service Account With Full Access to All Cloud APIs,To support principle of least privileges and prevent potential privilege escalation it is recommended that instances are not assigned to default service account Compute Engine default service account with Scope Allow full access to all Cloud APIs.,4 Section,COMPUTE,1,,
cis_gcp_gcp_4.3_0112,GCP,CIS,cis_gcp,v1.0,4.3,Ensure “Block Project-Wide SSH Keys” Is Enabled for VM Instances,It is recommended to use Instance specific SSH key(s) instead of using common/shared project-wide SSH key(s) to access Instances.,4 Section,COMPUTE,1,,
cis_gcp_gcp_4.4_0113,GCP,CIS,cis_gcp,v1.0,4.4,Ensure Oslogin Is Enabled for a Project,Enabling OS login binds SSH certificates to IAM users and facilitates effective SSH certificate management.,4 Section,COMPUTE,1,,
cis_gcp_gcp_4.5_0114,GCP,CIS,cis_gcp,v1.0,4.5,Ensure ‘Enable Connecting to Serial Ports’ Is Not Enabled for VM Instance,"Interacting with a serial port is often referred to as the serial console, which is similar to using a terminal window, in that input and output is entirely in text mode and there is no graphical interface or mouse support. If you enable the interactive serial console on an instance, clients can attempt to connect to that instance from any IP address. Therefore interactive serial console support should be disabled.",4 Section,COMPUTE,1,,
cis_gcp_gcp_4.6_0115,GCP,CIS,cis_gcp,v1.0,4.6,Ensure That IP Forwarding Is Not Enabled on Instances,"Compute Engine instance cannot forward a packet unless the source IP address of the packet matches the IP address of the instance. Similarly, GCP won't deliver a packet whose destination IP address is different than the IP address of the instance receiving the packet. However, both capabilities are required if you want to use instances to help route packets. Forwarding of data packets should be disabled to prevent data loss or information disclosure.",4 Section,COMPUTE,1,,
cis_gcp_gcp_4.7_0116,GCP,CIS,cis_gcp,v1.0,4.7,Ensure VM Disks for Critical VMs Are Encrypted With Customer-Supplied Encryption Keys (CSEK),"Customer-Supplied Encryption Keys (CSEK) are a feature in Google Cloud Storage and Google Compute Engine. If you supply your own encryption keys, Google uses your key to protect the Google-generated keys used to encrypt and decrypt your data. By default, Google Compute Engine encrypts all data at rest. Compute Engine handles and manages this encryption for you without any additional actions on your part. However, if you wanted to control and manage this encryption yourself, you can provide your own encryption keys.",4 Section,COMPUTE,1,,
cis_gcp_gcp_4.8_0117,GCP,CIS,cis_gcp,v1.0,4.8,Ensure Compute Instances Are Launched With Shielded VM Enabled,"To defend against advanced threats and ensure that the boot loader and firmware on your VMs are signed and untampered, it is recommended that Compute instances are launched with Shielded VM enabled.",4 Section,COMPUTE,1,,
cis_gcp_gcp_4.9_0118,GCP,CIS,cis_gcp,v1.0,4.9,Ensure That Compute Instances Do Not Have Public IP Addresses,Compute instances should not be configured to have external IP addresses.,4 Section,COMPUTE,1,,
cis_gcp_gcp_4.10_0119,GCP,CIS,cis_gcp,v1.0,4.10,Ensure That App Engine Applications Enforce HTTPS Connections,In order to maintain the highest level of security all connections to an application should be secure by default.,4 Section,APP,1,,
cis_gcp_gcp_4.11_0120,GCP,CIS,cis_gcp,v1.0,4.11,Ensure That Compute Instances Have Confidential Computing Enabled,"Google Cloud encrypts data at-rest and in-transit, but customer data must be decrypted for processing. Confidential Computing is a breakthrough technology that encrypts data in-use while it is being processed. Confidential Computing environments keep data encrypted in memory and elsewhere outside the central processing unit (CPU). Confidential VMs leverage hardware-based memory encryption technologies, such as AMD Secure Encrypted Virtualization (SEV), AMD SEV-SNP, and Intel Trust Domain Extensions (TDX), depending on the chosen machine type and CPU platform. Customer data will stay encrypted while it is used, indexed, queried, or trained on. Encryption keys are generated by and reside solely in dedicated hardware and are not exportable, enhancing isolation and security. Built-in hardware optimizations ensure Confidential Computing workloads experience minimal to no significant performance penalties.",4 Section,COMPUTE,1,,
cis_gcp_gcp_4.12_0121,GCP,CIS,cis_gcp,v1.0,4.12,Ensure the Latest Operating System Updates Are Installed On Your Virtual Machines in All Projects,"Google Cloud Virtual Machines have the ability via an OS Config agent API to periodically (about every 10 minutes) report OS inventory data. A patch compliance API periodically reads this data, and cross references metadata to determine if the latest updates are installed. This is not the only Patch Management solution available to your organization and you should weigh your needs before committing to using this method.",4 Section,OSCONFIG,1,,
cis_gcp_gcp_5.1_0122,GCP,CIS,cis_gcp,v1.0,5.1,Ensure That Cloud Storage Bucket Is Not Anonymously or Publicly Accessible,It is recommended that IAM policy on Cloud Storage bucket does not allows anonymous or public access.,5 Section,STORAGE,1,,
cis_gcp_gcp_5.2_0123,GCP,CIS,cis_gcp,v1.0,5.2,Ensure That Cloud Storage Buckets Have Uniform Bucket- Level Access Enabled,It is recommended that uniform bucket-level access is enabled on Cloud Storage buckets.,5 Section,STORAGE,1,,
cis_gcp_gcp_6.1.1_0124,GCP,CIS,cis_gcp,v1.0,6.1.1,Ensure That a MySQL Instance Does Not Allow Anyone To Connect With Administrative Privileges,It is recommended to set a password for the administrative user (root by default) to prevent unauthorized access to the SQL database instances. This recommendation is applicable only for MySQL Instances. PostgreSQL does not offer any setting for No Password from the cloud console.,6 Section,,0,,
cis_gcp_gcp_6.1.2_0125,GCP,CIS,cis_gcp,v1.0,6.1.2,Ensure ‘Skip_show_database’ Database Flag for Cloud SQL MySQL Instance Is Set to ‘On’,It is recommended to set skip_show_database database flag for Cloud SQL Mysql instance to on,6 Section,SQL,1,,
cis_gcp_gcp_6.1.3_0126,GCP,CIS,cis_gcp,v1.0,6.1.3,Ensure That the ‘Local_infile’ Database Flag for a Cloud SQL MySQL Instance Is Set to ‘Off’,It is recommended to set the local_infile database flag for a Cloud SQL MySQL instance to off.,6 Section,SQL,1,,
cis_gcp_gcp_6.2.1_0127,GCP,CIS,cis_gcp,v1.0,6.2.1,Ensure ‘Log_error_verbosity’ Database Flag for Cloud SQL PostgreSQL Instance Is Set to ‘DEFAULT’ or Stricter,"The log_error_verbosity flag controls the verbosity/details of messages logged. Valid values are: • TERSE • DEFAULT • VERBOSE TERSE excludes the logging of DETAIL, HINT, QUERY, and CONTEXT error information. VERBOSE output includes the SQLSTATE error code, source code file name, function name, and line number that generated the error. Ensure an appropriate value is set to 'DEFAULT' or stricter.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.2_0128,GCP,CIS,cis_gcp,v1.0,6.2.2,Ensure That the ‘Log_connections’ Database Flag for Cloud SQL PostgreSQL Instance Is Set to ‘On’,"Enabling the log_connections setting causes each attempted connection to the server to be logged, along with successful completion of client authentication. This parameter cannot be changed after the session starts.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.3_0129,GCP,CIS,cis_gcp,v1.0,6.2.3,Ensure That the ‘Log_disconnections’ Database Flag for Cloud SQL PostgreSQL Instance Is Set to ‘On’,"Enabling the log_disconnections setting logs the end of each session, including the session duration.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.4_0130,GCP,CIS,cis_gcp,v1.0,6.2.4,Ensure ‘Log_statement’ Database Flag for Cloud SQL PostgreSQL Instance Is Set Appropriately,"The value of log_statement flag determined the SQL statements that are logged. Valid values are: • none • ddl • mod • all The value ddl logs all data definition statements. The value mod logs all ddl statements, plus data-modifying statements. The statements are logged after a basic parsing is done and statement type is determined, thus this does not logs statements with errors. When using extended query protocol, logging occurs after an Execute message is received and values of the Bind parameters are included. A value of 'ddl' is recommended unless otherwise directed by your organization's logging policy.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.5_0131,GCP,CIS,cis_gcp,v1.0,6.2.5,Ensure that the ‘Log_min_messages’ Flag for a Cloud SQL PostgreSQL Instance is set at minimum to 'Warning',"The log_min_messages flag defines the minimum message severity level that is considered as an error statement. Messages for error statements are logged with the SQL statement. Valid values include (from lowest to highest severity) DEBUG5, DEBUG4, DEBUG3, DEBUG2, DEBUG1, INFO, NOTICE, WARNING, ERROR, LOG, FATAL, and PANIC. Each severity level includes the subsequent levels mentioned above. ERROR is considered the best practice setting. Changes should only be made in accordance with the organization's logging policy.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.6_0132,GCP,CIS,cis_gcp,v1.0,6.2.6,Ensure ‘Log_min_error_statement’ Database Flag for Cloud SQL PostgreSQL Instance Is Set to ‘Error’ or Stricter,"The log_min_error_statement flag defines the minimum message severity level that are considered as an error statement. Messages for error statements are logged with the SQL statement. Valid values include (from lowest to highest severity) DEBUG5, DEBUG4, DEBUG3, DEBUG2, DEBUG1, INFO, NOTICE, WARNING, ERROR, LOG, FATAL, and PANIC. Each severity level includes the subsequent levels mentioned above. Ensure a value of ERROR or stricter is set.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.7_0133,GCP,CIS,cis_gcp,v1.0,6.2.7,Ensure That the ‘Log_min_duration_statement’ Database Flag for Cloud SQL PostgreSQL Instance Is Set to '-1' (Disabled),"The log_min_duration_statement flag defines the minimum amount of execution time of a statement in milliseconds where the total duration of the statement is logged. Ensure that log_min_duration_statement is disabled, i.e., a value of -1 is set.",6 Section,SQL,1,,
cis_gcp_gcp_6.2.8_0134,GCP,CIS,cis_gcp,v1.0,6.2.8,Ensure That 'cloudsql.enable_pgaudit' Database Flag for each Cloud Sql Postgresql Instance Is Set to 'on' For Centralized Logging,Ensure cloudsql.enable_pgaudit database flag for Cloud SQL PostgreSQL instance is set to on to allow for centralized logging.,6 Section,SQL,1,,
cis_gcp_gcp_6.3.1_0135,GCP,CIS,cis_gcp,v1.0,6.3.1,Ensure 'external scripts enabled' Database Flag for Cloud SQL SQL Server Instance Is Set to 'off',It is recommended to set external scripts enabled database flag for Cloud SQL SQL Server instance to off,6 Section,SQL,1,,
cis_gcp_gcp_6.3.2_0136,GCP,CIS,cis_gcp,v1.0,6.3.2,Ensure 'cross db ownership chaining' Database Flag for Cloud SQL SQL Server Instance Is Set to 'off',"It is recommended to set cross db ownership chaining database flag for Cloud SQL SQL Server instance to off. This flag is deprecated for all SQL Server versions in CGP. Going forward, you can't set its value to on. However, if you have this flag enabled, we strongly recommend that you either remove the flag from your database or set it to off. For cross-database access, use the Microsoft tutorial for signing stored procedures with a certificate.",6 Section,SQL,1,,
cis_gcp_gcp_6.3.3_0137,GCP,CIS,cis_gcp,v1.0,6.3.3,Ensure 'user Connections' Database Flag for Cloud SQL SQL Server Instance Is Set to a Non-limiting Value,It is recommended to check the user connections for a Cloud SQL SQL Server instance to ensure that it is not artificially limiting connections.,6 Section,SQL,1,,
cis_gcp_gcp_6.3.4_0138,GCP,CIS,cis_gcp,v1.0,6.3.4,Ensure 'user options' Database Flag for Cloud SQL SQL Server Instance Is Not Configured,"The user options option specifies global defaults for all users. A list of default query processing options is established for the duration of a user's work session. The user options option allows you to change the default values of the SET options (if the server's default settings are not appropriate). A user can override these defaults by using the SET statement. You can configure user options dynamically for new logins. After you change the setting of user options, new login sessions use the new setting; current login sessions are not affected. This recommendation is applicable to SQL Server database instances.",6 Section,SQL,1,,
cis_gcp_gcp_6.3.5_0139,GCP,CIS,cis_gcp,v1.0,6.3.5,Ensure 'remote access' Database Flag for Cloud SQL SQL Server Instance Is Set to 'off',It is recommended to set remote access database flag for Cloud SQL SQL Server instance to off.,6 Section,SQL,1,,
cis_gcp_gcp_6.3.6_0140,GCP,CIS,cis_gcp,v1.0,6.3.6,Ensure '3625 (trace flag)' Database Flag for all Cloud SQL SQL Server Instances Is Set to 'on',It is recommended to set 3625 (trace flag) database flag for Cloud SQL SQL Server instance to on.,6 Section,SQL,1,,
cis_gcp_gcp_6.3.7_0141,GCP,CIS,cis_gcp,v1.0,6.3.7,Ensure 'contained database authentication' Database Flag for Cloud SQL SQL Server Instance Is Set to 'off',"A contained database includes all database settings and metadata required to define the database and has no configuration dependencies on the instance of the Database Engine where the database is installed. Users can connect to the database without authenticating a login at the Database Engine level. Isolating the database from the Database Engine makes it possible to easily move the database to another instance of SQL Server. Contained databases have some unique threats that should be understood and mitigated by SQL Server Database Engine administrators. Most of the threats are related to the USER WITH PASSWORD authentication process, which moves the authentication boundary from the Database Engine level to the database level, hence this is recommended not to enable this flag. This recommendation is applicable to SQL Server database instances.",6 Section,SQL,1,,
cis_gcp_gcp_6.4_0142,GCP,CIS,cis_gcp,v1.0,6.4,Ensure That the Cloud SQL Database Instance Requires All Incoming Connections To Use SSL,It is recommended to enforce all incoming connections to SQL database instance to use SSL.,6 Section,SQL,1,,
cis_gcp_gcp_6.5_0143,GCP,CIS,cis_gcp,v1.0,6.5,Ensure That Cloud SQL Database Instances Do Not Implicitly Whitelist All Public IP Addresses,Database Server should accept connections only from trusted Network(s)/IP(s) and restrict access from public IP addresses.,6 Section,SQL,1,,
cis_gcp_gcp_6.6_0144,GCP,CIS,cis_gcp,v1.0,6.6,Ensure That Cloud SQL Database Instances Do Not Have Public IPs,It is recommended to configure Second Generation Sql instance to use private IPs instead of public IPs.,6 Section,SQL,1,,
cis_gcp_gcp_6.7_0145,GCP,CIS,cis_gcp,v1.0,6.7,Ensure That Cloud SQL Database Instances Are Configured With Automated Backups,It is recommended to have all SQL database instances set to enable automated backups.,6 Section,SQL,1,,
cis_gcp_gcp_7.1_0146,GCP,CIS,cis_gcp,v1.0,7.1,Ensure That BigQuery Datasets Are Not Anonymously or Publicly Accessible,It is recommended that the IAM policy on BigQuery datasets does not allow anonymous and/or public access.,7 Section,BIGQUERY,1,,
cis_gcp_gcp_7.2_0147,GCP,CIS,cis_gcp,v1.0,7.2,Ensure That All BigQuery Tables Are Encrypted With Customer-Managed Encryption Key (CMEK),"BigQuery by default encrypts the data as rest by employing Envelope Encryption using Google managed cryptographic keys. The data is encrypted using the data encryption keys and data encryption keys themselves are further encrypted using key encryption keys. This is seamless and do not require any additional input from the user. However, if you want to have greater control, Customer-managed encryption keys (CMEK) can be used as encryption key management solution for BigQuery Data Sets. If CMEK is used, the CMEK is used to encrypt the data encryption keys instead of using google-managed encryption keys.",7 Section,BIGQUERY,1,,
cis_gcp_gcp_7.3_0148,GCP,CIS,cis_gcp,v1.0,7.3,Ensure That a Default Customer-Managed Encryption Key (CMEK) Is Specified for All BigQuery Data Sets,"BigQuery by default encrypts the data as rest by employing Envelope Encryption using Google managed cryptographic keys. The data is encrypted using the data encryption keys and data encryption keys themselves are further encrypted using key encryption keys. This is seamless and do not require any additional input from the user. However, if you want to have greater control, Customer-managed encryption keys (CMEK) can be used as encryption key management solution for BigQuery Data Sets.",7 Section,BIGQUERY,1,,
cis_gcp_gcp_7.4_0149,GCP,CIS,cis_gcp,v1.0,7.4,Ensure all data in BigQuery has been classified,"BigQuery tables can contain sensitive data that for security purposes should be discovered, monitored, classified, and protected. Google Cloud's Sensitive Data Protection tools can automatically provide data classification of all BigQuery data across an organization.",7 Section,BIGQUERY,1,,
cis_gcp_gcp_8.1_0150,GCP,CIS,cis_gcp,v1.0,8.1,Ensure that Dataproc Cluster is encrypted using Customer- Managed Encryption Key,"When you use Dataproc, cluster and job data is stored on Persistent Disks (PDs) associated with the Compute Engine VMs in your cluster and in a Cloud Storage staging bucket. This PD and bucket data is encrypted using a Google-generated data encryption key (DEK) and key encryption key (KEK). The CMEK feature allows you to create, use, and revoke the key encryption key (KEK). Google still controls the data encryption key (DEK).",8 Section,DATAPROC,1,,
cis_gcp_gcp_5.4.2_0151,GCP,CIS,cis_gcp,v1.0,5.4.2,Ensure Control Plane Authorized Networks is Enabled,Enable Control Plane Authorized Networks to restrict access to the cluster's control plane to only an allowlist of authorized IPs.,5 Section,GKE,1,,
cis_gcp_gcp_5.4.3_0152,GCP,CIS,cis_gcp,v1.0,5.4.3,Ensure clusters are created with Private Endpoint Enabled and Public Access Disabled,Disable access to the Kubernetes API from outside the node network if it is not required.,5 Section,GKE,1,,
cis_gcp_gcp_5.4.4_0153,GCP,CIS,cis_gcp,v1.0,5.4.4,Ensure clusters are created with Private Nodes,"Private Nodes are nodes with no public IP addresses. Disable public IP addresses for cluster nodes, so that they only have private IP addresses.",5 Section,GKE,1,,
cis_gcp_gcp_5.4.5_0154,GCP,CIS,cis_gcp,v1.0,5.4.5,Ensure use of Google-managed SSL Certificates,Encrypt traffic to HTTPS load balancers using Google-managed SSL certificates.,5 Section,GKE,1,,
cis_oracle_oracle_1.1_0001,ORACLE,CIS,cis_oracle,v1.0,1.1,Ensure service level admins are created to manage resources of particular service,"To apply least-privilege security principle, one can create service-level administrators in corresponding groups and assigning specific users to each service-level administrative group in a tenancy. This limits administrative access in a tenancy. It means service-level administrators can only manage resources of a specific service. Example policies for global/tenant level service-administrators Allow group VolumeAdmins to manage volume-family in tenancy Allow group ComputeAdmins to manage instance-family in tenancy Allow group NetworkAdmins to manage virtual-network-family in tenancy A tenancy with identity domains : An Identity Domain is a container of users, groups, Apps and other security configurations. A tenancy that has Identity Domains available comes seeded with a 'Default' identity domain. If a group belongs to a domain different than the default domain, use a domain prefix in the policy statements. Example - Allow group / to in compartment If you do not include the before the , then the policy statement is evaluated as though the group belongs to the default identity domain. Organizations have various ways of defining service-administrators. Some may prefer creating service administrators at a tenant level and some per department or per project or even per application environment ( dev/test/production etc.). Either approach works so long as the policies are written to limit access given to the service-administrators. Example policies for compartment level service-administrators Allow group NonProdComputeAdmins to manage instance-family in compartment dev Allow group ProdComputeAdmins to manage instance-family in compartment production Allow group A-Admins to manage instance-family in compartment Project-A Allow group A-Admins to manage volume-family in compartment Project-A A tenancy with identity domains : An Identity Domain is a container of users, groups, Apps and other security configurations. A tenancy that has Identity Domains available comes seeded with a 'Default' identity domain. If a group belongs to a domain different than the default domain, use a domain prefix in the policy statements. Example - Allow group / to in compartment If you do not include the before the , then the policy statement is evaluated as though the group belongs to the default identity domain.",1 Section,IAM,1,,
cis_oracle_oracle_1.2_0002,ORACLE,CIS,cis_oracle,v1.0,1.2,Ensure permissions on all resources are given only to the tenancy administrator group,"There is a built-in OCI IAM policy enabling the Administrators group to perform any action within a tenancy. In the OCI IAM console, this policy reads: Allow group Administrators to manage all-resources in tenancy Administrators create more users, groups, and policies to provide appropriate access to other groups. Administrators should not allow any-other-group full access to the tenancy by writing a policy like this - Allow group any-other-group to manage all-resources in tenancy The access should be narrowed down to ensure the least-privileged principle is applied.",1 Section,IAM,1,,
cis_oracle_oracle_1.3_0003,ORACLE,CIS,cis_oracle,v1.0,1.3,Ensure IAM administrators cannot update tenancy Administrators group,"Tenancy administrators can create more users, groups, and policies to provide other service administrators access to OCI resources. For example, an IAM administrator will need to have access to manage resources like compartments, users, groups, dynamic-groups, policies, identity-providers, tenancy tag- namespaces, tag-definitions in the tenancy. The policy that gives IAM-Administrators or any other group full access to 'groups' resources should not allow access to the tenancy 'Administrators' group. The policy statements would look like - Allow group IAMAdmins to inspect users in tenancy Allow group IAMAdmins to use users in tenancy where target.group.name != 'Administrators' Allow group IAMAdmins to inspect groups in tenancy Allow group IAMAdmins to use groups in tenancy where target.group.name != 'Administrators' Note: You must include separate statements for 'inspect' access, because the target.group.name variable is not used by the ListUsers and ListGroups operations",1 Section,,0,,
cis_oracle_oracle_1.4_0004,ORACLE,CIS,cis_oracle,v1.0,1.4,Ensure IAM password policy requires minimum length of 14 or greater,Password policies are used to enforce password complexity requirements. IAM password policies can be used to ensure passwords are at least a certain length and are composed of certain characters. It is recommended the password policy require a minimum password length 14 characters and contain 1 non-alphabetic character (Number or “Special Character”).,1 Section,IAM,1,,
cis_oracle_oracle_1.5_0005,ORACLE,CIS,cis_oracle,v1.0,1.5,Ensure IAM password policy expires passwords within 365 days,IAM password policies can require passwords to be rotated or expired after a given number of days. It is recommended that the password policy expire passwords after 365 and are changed immediately based on events.,1 Section,,0,,
cis_oracle_oracle_1.6_0006,ORACLE,CIS,cis_oracle,v1.0,1.6,Ensure IAM password policy prevents password reuse,IAM password policies can prevent the reuse of a given password by the same user. It is recommended the password policy prevent the reuse of passwords.,1 Section,,0,,
cis_oracle_oracle_1.7_0007,ORACLE,CIS,cis_oracle,v1.0,1.7,Ensure MFA is enabled for all users with a console password,"Multi-factor authentication is a method of authentication that requires the use of more than one factor to verify a user’s identity. With MFA enabled in the IAM service, when a user signs in to Oracle Cloud Infrastructure, they are prompted for their user name and password, which is the first factor (something that they know). The user is then prompted to provide a verification code from a registered MFA device, which is the second factor (something that they have). The two factors work together, requiring an extra layer of security to verify the user’s identity and complete the sign-in process. OCI IAM supports two-factor authentication using a password (first factor) and a device that can generate a time-based one-time password (TOTP) (second factor). See OCI documentation for more details.",1 Section,IAM,1,,
cis_oracle_oracle_1.8_0008,ORACLE,CIS,cis_oracle,v1.0,1.8,Ensure user API keys rotate within 90 days,"API keys are used by administrators, developers, services and scripts for accessing OCI APIs directly or via SDKs/OCI CLI to search, create, update or delete OCI resources. The API key is an RSA key pair. The private key is used for signing the API requests and the public key is associated with a local or synchronized user's profile.",1 Section,IAM,1,,
