csp,service,rule_id
azure,network,azure.network.network_acl.nacl_egress_restricted
azure,network,azure.network.security_group.sg_no_0_0_0_0_ingress
azure,network,azure.load.balancer_health_probe_configured:az.azure_network_load_balancer.network_security_lb_listener_tls_min_1_2
azure,network,azure.network.listener.cipher_policy_secure
azure,network,azure.network.segmentation.tier_to_tier_policies_defined
azure,network,azure.network.subnet.route_table_association_present
azure,network,azure.network.endpoint.private_dns_enabled_where_supported
azure,network,azure.network.micro_segmentation.microseg_identity_aware_policies_enabled
azure,network,azure.network.route_table.vpc_endpoints_used_for_saas_where_supported
azure,network,azure.network.traffic_analysis.ids_ips_enabled_where_supported
azure,network,azure.network.route_table.no_0_0_0_0_from_private_subnets
azure,network,azure.network.load_balancer.lb_access_logs_enabled
azure,network,azure.network.access_control.policy_store_encrypted
azure,network,azure.network.load_balancer.lb_waf_attached_where_supported
azure,network,azure.network.segmentation.exception_approvals_required
azure,network,azure.network.security_group.data_warehouse_sg_only_required_ports_open
azure,network,azure.network.nsg.rdp.internet.access.check
azure,network,azure.network.watcher.region.compliance.check
azure,network,azure.network.isolation.quarantine_network_defined
azure,network,azure.network.subnet.private_subnets_no_igw_route
azure,network,azure.network.network_acl.nacl_no_allow_all_rules
azure,network,azure.network.flow.log.retention.period.check
azure,network,azure.network.security_group.data_warehouse_sg_no_0_0_0_0_ingress
azure,network,azure.network.paas_app.private_networking_enforced
azure,network,azure.network.vpn_connection.vpn_ike_phase_encryption_strong
azure,network,azure.network.public.ip.list.and.review
azure,network,azure.network.virtual_network.route_tables_no_unintended_internet_paths
azure,network,azure.network.security_group.data_warehouse_sg_ingress_no_0_0_0_0
azure,network,azure.network.access_control.no_permit_all
azure,network,azure.network.firewall.rule_groups_attached
azure,network,azure.network.backend_pool.tg_targets_in_private_subnets
azure,network,azure.network.virtual_network.dns_hostnames_and_support
azure,network,azure.network.micro_segmentation.microseg_endpoint_policies_applied
azure,network,azure.network.security_group.data_warehouse_sg_egress_egress_restricted
azure,network,azure.network.nsg.ssh.access.evaluation
azure,network,azure.network.interface.eni_security_groups_restrictive
azure,network,azure.network.monitoring.flow_logs_enabled
azure,network,azure.network.virtual_network.flow_logs_enabled
azure,network,azure.network.virtual.network.ddos.protection.status
azure,network,azure.network.isolation.automated_isolation_supported
azure,network,azure.network.security_group.data_warehouse_sg_ingress_only_required_ports
azure,network,azure.network.monitoring.alerts_for_anomalies
azure,network,azure.network.security_group.sg_egress_restricted
azure,network,azure.network.access_control.policies_present
azure,network,azure.network.customer_gateway.cgw_ip_addresses_valid_and_owned
azure,network,azure.network.listener.tls_min_1_2
azure,network,azure.loadbalancer.v2.waf.acl.attached
azure,network,azure.network.subnet.public_subnets_use_nacl_restrictions
azure,network,azure.loadbalancer.deletion.protection
azure,network,azure.load.balancer_waf_acl_attached:az.azure_network_load_balancer.network_security_lb_waf_attached_where_supported
azure,network,azure.network.vpn_connection.vpn_pre_shared_keys_rotation_policy_defined
azure,network,azure.network.firewall.logging_enabled
azure,network,azure.network.anomaly_detection.anomaly_detectors_enabled
azure,network,azure.network.security_group.data_warehouse_sg_egress_restricted
azure,network,azure.network.customer_gateway.cgw_no_public_management_interfaces_exposed
azure,network,azure.network.vnet.flow.logs.to.log.analytics.enabled
azure,network,azure.network.endpoint.policy_least_privilege
azure,network,azure.network.automation.change_audit_logging_enabled
azure,network,azure.network.nsg.databricks.subnet.explicit.rules
azure,network,azure.network.load_balancer.lb_valid_certificate_attached
azure,network,azure.network.nsg.inbound.http.access.check
azure,network,azure.vpn.gateway.point.to.site.authentication.type.set.to.azure.ad
azure,network,azure.network.bastion.host.existence.check
azure,network,azure.network.vnet.subnet.nsg.association.check
azure,network,azure.network.encryption.tls_min_1_2_enforced
azure,network,azure.network.nsg.udp.internet.access.check
azure,network,azure.network.security_group.sg_only_required_ports_open
azure,network,azure.network.automation.remediation_roles_least_privilege
azure,network,azure.traffic.manager_profile.dns_policy_policy_documents_encrypted_and_private
azure,network,azure.traffic.manager_profile.dns_policy_targets_approved_domains_only
azure,network,azure.traffic.manager_profile.dns_policy_health_checks_required_for_failover
azure,policy,azure.policy.policy_definition.config_delivery_kms_encryption_enabled
azure,policy,azure.policy.policy_definition.config_delivery_destination_access_least_privilege
azure,policy,azure.policy.policy_definition.scp_mandatory_deny_iam_star_admin
azure,policy,azure.policy.policy_definition.scp_mandatory_require_mfa_for_console_where_supported
azure,policy,azure.policy.policy_assignment.delivery_channel_kms_encryption_enabled
azure,policy,azure.policy.policy_assignment.delivery_channel_destination_access_least_privilege
azure,policy,azure.policy.policy_definition.policy_editors_rbac_least_privilege
azure,policy,azure.policy.policy_definition.policy_no_wildcard_admin_actions
azure,policy,azure.policy.policy_assignment.aggregation_authorization_trusts_least_privilege
azure,postgresql,azure.postgresql.flexibleserver.log_connections_enabled
azure,postgresql,azure.postgresql.server.geo_redundant_backup
azure,postgresql,azure.postgresql.flexibleserver.access_services_disabled
azure,postgresql,azure.postgresql.flexibleserver.log_checkpoints_enabled
azure,postgresql,azure.postgresql.flexibleserver.ssl_enabled
azure,postgresql,azure.postgresql.flexibleserver.log_retention_days_greater_3
azure,postgresql,azure.postgresql.flexibleserver.log_disconnections_enabled
azure,power_bi,azure.power_bi.dataset.dataset_encrypted_at_rest_cmek
azure,power_bi,azure.power_bi.dataset.dataset_public_sharing_disabled
azure,power_bi,azure.power_bi.dataset.dataset_access_policies_least_privilege
azure,power_bi,azure.power_bi.dashboard.dashboard_sharing_restricted_to_org
azure,power_bi,azure.power_bi.dashboard.dashboard_public_embeds_disabled
azure,power_bi,azure.power_bi.workspace.group_external_group_sharing_restricted
azure,purview,azure.purview.catalog.catalog_metadata_encryption_enabled
azure,purview,azure.purview.catalog.catalog_rbac_least_privilege
azure,purview,azure.purview.catalog.catalog_audit_logging_enabled
azure,purview,azure.purview.catalog.catalog_cross_account_sharing_restricted
azure,purview,azure.purview.connection.connection_credentials_in_secrets_manager
azure,purview,azure.purview.connection.connection_tls_required
azure,purview,azure.purview.connection.connection_private_networking_enforced
azure,purview,azure.purview.connection.connection_role_least_privilege
azure,purview,azure.purview.scan.crawler_role_least_privilege
azure,purview,azure.purview.scan.crawler_scope_restricted_to_allowlist
azure,purview,azure.purview.scan.crawler_logs_enabled
azure,purview,azure.purview.scan.crawler_network_private_only
azure,purview,azure.purview.job.job_role_least_privilege
azure,purview,azure.purview.job.job_script_location_private_and_encrypted
azure,purview,azure.purview.job.job_network_private_only
azure,purview,azure.purview.job.job_logs_and_metrics_enabled
azure,purview,azure.purview.workflow.workflow_kms_encryption_enabled
azure,purview,azure.purview.workflow.workflow_execution_role_least_privilege
azure,purview,azure.purview.workflow.workflow_cross_account_trusts_restricted
azure,purview,azure.purview.trigger.trigger_targets_least_privilege
azure,purview,azure.purview.trigger.trigger_event_sources_restricted
azure,purview,azure.purview.trigger.trigger_logs_enabled
azure,purview,azure.purview.database.database_encrypted
azure,purview,azure.purview.database.database_policy_least_privilege
azure,purview,azure.purview.database.database_cross_account_sharing_restricted
azure,purview,azure.purview.table.table_encrypted
azure,purview,azure.purview.table.table_access_policies_least_privilege
azure,purview,azure.purview.table.table_public_sharing_disabled
azure,purview,azure.purview.registry.registry_metadata_encryption_enabled
azure,purview,azure.purview.registry.registry_rbac_least_privilege
azure,purview,azure.purview.registry.registry_cross_account_sharing_restricted
azure,purview,azure.purview.schema.schema_encrypted
azure,purview,azure.purview.schema.schema_rbac_least_privilege
azure,purview,azure.purview.schema.schema_version_immutability_enforced
azure,purview,azure.purview.ruleset.ruleset_encrypted_at_rest
azure,purview,azure.purview.ruleset.ruleset_rbac_least_privilege
azure,purview,azure.purview.ruleset.ruleset_version_pinned
azure,purview,azure.purview.data_quality.data_quality_role_least_privilege
azure,purview,azure.purview.data_quality.data_quality_output_location_private_and_encrypted
azure,purview,azure.purview.data_quality.data_quality_logs_enabled
azure,purview,azure.purview.ml_transform.ml_transform_role_least_privilege
azure,purview,azure.purview.ml_transform.ml_transform_network_private_only
azure,purview,azure.purview.ml_transform.ml_transform_logs_enabled
azure,purview,azure.purview.partition.partition_catalog_encrypted
azure,purview,azure.purview.partition.partition_access_policies_least_privilege
azure,purview,azure.purview.classifier.classifier_source_trusted
azure,purview,azure.purview.classifier.classifier_definition_version_pinned
azure,purview,azure.purview.classifier.classifier_rbac_least_privilege
azure,purview,azure.purview.classification.classification_auto_classification_enabled_where_supported
azure,purview,azure.purview.classification.classification_required_sensitivity_tags_present
azure,purview,azure.purview.classification.classification_policy_blocks_public_for_sensitive
azure,purview,azure.purview.catalog.catalog_update_rbac_least_privilege
azure,purview,azure.purview.catalog.catalog_change_audit_logging_enabled
azure,purview,azure.purview.catalog.catalog_cross_account_sharing_review_required
azure,purview,azure.purview.lifecycle.lifecycle_versioning_enabled_where_supported
azure,purview,azure.purview.lifecycle.lifecycle_expiration_rules_defined
azure,purview,azure.purview.lifecycle.lifecycle_immutable_retention_locked_where_required
azure,purview,azure.purview.lineage.lineage_capture_enabled
azure,purview,azure.purview.lineage.lineage_export_destination_encrypted
azure,purview,azure.purview.lineage.lineage_access_rbac_least_privilege
azure,purview,azure.purview.retention_policy.retention_policies_defined
azure,purview,azure.purview.retention_policy.retention_protected_from_public_override
azure,purview,azure.purview.retention_policy.retention_enforced_on_sensitive_datasets
azure,purview,azure.purview.data_quality.quality_jobs_role_least_privilege
azure,purview,azure.purview.data_quality.quality_logs_enabled
azure,purview,azure.purview.data_quality.quality_outputs_encrypted_and_private
azure,purview,azure.purview.compliance.compliance_reports_storage_encrypted
azure,purview,azure.purview.compliance.compliance_access_rbac_least_privilege
azure,purview,azure.purview.compliance.compliance_export_destinations_private
azure,purview,azure.purview.governance.policy_admin_rbac_least_privilege
azure,purview,azure.purview.governance.policy_admin_mfa_required
azure,purview,azure.purview.governance.policy_admin_change_audit_logging_enabled
azure,purview,azure.purview.catalog.catalog_store_encrypted
azure,purview,azure.purview.catalog.catalog_rbac_least_privilege
azure,purview,azure.purview.catalog.catalog_audit_logging_enabled
azure,purview,azure.purview.catalog.catalog_cross_account_sharing_restricted
azure,purview,azure.purview.connection.connection_credentials_in_secrets_manager
azure,purview,azure.purview.connection.connection_tls_required
azure,purview,azure.purview.connection.connection_private_networking_enforced
azure,purview,azure.purview.connection.connection_role_least_privilege
azure,purview,azure.purview.scan.crawler_role_least_privilege
azure,purview,azure.purview.scan.crawler_scope_restricted_to_allowlist
azure,purview,azure.purview.scan.crawler_logs_enabled
azure,purview,azure.purview.scan.crawler_network_private_only
azure,purview,azure.purview.job.job_role_least_privilege
azure,purview,azure.purview.job.job_script_location_private_and_encrypted
azure,purview,azure.purview.job.job_network_private_only
azure,purview,azure.purview.job.job_logs_and_metrics_enabled
azure,purview,azure.purview.workflow.workflow_kms_encryption_enabled
azure,purview,azure.purview.workflow.workflow_execution_role_least_privilege
azure,purview,azure.purview.workflow.workflow_cross_account_trusts_restricted
azure,purview,azure.purview.trigger.trigger_targets_least_privilege
azure,purview,azure.purview.trigger.trigger_event_sources_restricted
azure,purview,azure.purview.trigger.trigger_logs_enabled
azure,purview,azure.purview.database.database_encrypted
azure,purview,azure.purview.database.database_policy_least_privilege
azure,purview,azure.purview.database.database_cross_account_sharing_restricted
azure,purview,azure.purview.table.table_encrypted
azure,purview,azure.purview.table.table_access_policies_least_privilege
azure,purview,azure.purview.table.table_public_sharing_disabled
azure,purview,azure.purview.registry.registry_metadata_encryption_enabled
azure,purview,azure.purview.registry.registry_rbac_least_privilege
azure,purview,azure.purview.registry.registry_cross_account_sharing_restricted
azure,purview,azure.purview.schema.schema_encrypted
azure,purview,azure.purview.schema.schema_rbac_least_privilege
azure,purview,azure.purview.schema.schema_version_immutability_enforced
azure,purview,azure.purview.ruleset.ruleset_encrypted_at_rest
azure,purview,azure.purview.ruleset.ruleset_rbac_least_privilege
azure,purview,azure.purview.ruleset.ruleset_version_pinned
azure,purview,azure.purview.rule.rule_source_trusted
azure,purview,azure.purview.rule.rule_definition_version_pinned
azure,purview,azure.purview.rule.rule_rbac_least_privilege
azure,purview,azure.purview.data_quality.data_quality_role_least_privilege
azure,purview,azure.purview.data_quality.data_quality_output_location_private_and_encrypted
azure,purview,azure.purview.data_quality.data_quality_logs_enabled
azure,purview,azure.purview.partition.partition_catalog_encrypted
azure,purview,azure.purview.partition.partition_access_policies_least_privilege
azure,purview,azure.purview.classifier.classifier_source_trusted
azure,purview,azure.purview.classifier.classifier_definition_version_pinned
azure,purview,azure.purview.classifier.classifier_rbac_least_privilege
azure,purview,azure.purview.ml_transform.ml_transform_role_least_privilege
azure,purview,azure.purview.ml_transform.ml_transform_network_private_only
azure,purview,azure.purview.ml_transform.ml_transform_logs_enabled
azure,purview,azure.purview.data_quality_ruleset.ruleset_encrypted_at_rest
azure,purview,azure.purview.data_quality_ruleset.ruleset_rbac_least_privilege
azure,purview,azure.purview.data_quality_ruleset.ruleset_version_immutable
azure,purview,azure.purview.data_quality_rule.rule_source_trusted
azure,purview,azure.purview.data_quality_rule.rule_definition_version_pinned
azure,purview,azure.purview.data_quality_rule.rule_parameters_no_plaintext_secrets
azure,purview,azure.purview.data_quality_rule.recommendation_outputs_encrypted_and_private
azure,purview,azure.purview.data_quality_rule.recommendation_access_rbac_least_privilege
azure,purview,azure.purview.data_quality_rule.recommendation_run_metadata_logging_enabled
azure,purview,azure.purview.data_quality_rule.recommendation_run_execution_role_least_privilege
azure,purview,azure.purview.data_quality_rule.recommendation_run_logs_enabled
azure,purview,azure.purview.data_quality_rule.recommendation_run_output_encrypted_private
azure,purview,azure.purview.scan.auto_classification_enabled_if_supported
azure,purview,azure.purview.scan.required_sensitivity_labels_present
azure,purview,azure.purview.scan.policy_blocks_public_for_sensitive_configured
azure,purview,azure.purview.classification_rule.auto_classification_enabled_if_supported
azure,purview,azure.purview.classification_rule.required_sensitivity_labels_present
azure,purview,azure.purview.classification_rule.policy_blocks_public_for_sensitive_configured
azure,purview,azure.purview.scan_result.alert_destinations_configured
azure,purview,azure.purview.scan_result.integrations_authenticated_configured
azure,purview,azure.purview.scan_result.export_destinations_private_configured
azure,purview,azure.purview.scan_result.logs_centralized_and_encrypted
azure,purview,azure.purview.scan_result.reports_storage_encrypted
azure,purview,azure.purview.scan_result.rbac_least_privilege
azure,purview,azure.purview.scan_result.retention_days_minimum
azure,rbac,azure.rbac.role_definition.rbac_role_attached_policies_not_admin_star
azure,rbac,azure.rbac.role_definition.rbac_role_no_inline_policies
azure,rbac,azure.rbac.role_definition.rbac_role_session_duration_reasonable_where_applicable
azure,rbac,azure.rbac.role_definition.role_attached_policies_not_admin_star
azure,rbac,azure.rbac.role_definition.role_max_session_duration_reasonable
azure,rbac,azure.rbac.role_definition.role_no_inline_policies
azure,rbac,azure.rbac.role_definition.role_trust_principals_allowlist_only
azure,rbac,azure.rbac.role_definition.role_trust_requires_external_id_or_audience_condition_where_supported
azure,recoveryservicesbackup,azure.backup.policy.dr_immutable_or_worm_enabled_where_supported
azure,recoveryservicesbackup,azure.backup.recovery.services.vault.soft.delete.settings
azure,recoveryservicesbackup,azure.backup.policy.min_retention_configured
azure,recoveryservicesbackup,azure.backup.protected_item.resilience_dr_source_min_telemtry_required_no_pii
azure,recoveryservicesbackup,azure.backup.job.monitoring_alert_rules_for_failures_configured
azure,recoveryservicesbackup,azure.backup.policy.access_backup_vault_rbac_least_privilege
azure,recoveryservicesbackup,azure.backup.recovery.point_encrypted
azure,recoveryservicesbackup,azure.backup.backup_job.resilience_network_private_only
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_coverage_unprotected_assets_alerting_enabled
azure,recoveryservicesbackup,azure.backup.policy.access_no_public_access_to_backup_vault
azure,recoveryservicesbackup,azure.backup.job.monitoring_metrics_export_enabled
azure,recoveryservicesbackup,azure.backup.recovery_plan.resilience_storage_encrypted_and_private
azure,recoveryservicesbackup,azure.recoveryservices.vault.cross.subscription.restore.disabled
azure,recoveryservicesbackup,azure.backup.recovery_point.resilience_recovery_instance_security_groups_restrictive
azure,recoveryservicesbackup,azure.backup.policy.access_backup_keys_access_least_privilege
azure,recoveryservicesbackup,azure.recoveryservices.vault.encryption.at.rest.cmk.enabled
azure,recoveryservicesbackup,azure.backup.vault.encryption_backup_storage_immutability_enabled
azure,recoveryservicesbackup,azure.backup.recovery.services.vault.public.network.access.disabled
azure,recoveryservicesbackup,azure.backup.vault.immutability.locked
azure,recoveryservicesbackup,azure.backup.recovery_point.resilience_recovery_instance_volumes_encrypted
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_health_last_backup_recency_within_days
azure,recoveryservicesbackup,azure.backup.policy.dr_encrypted_at_rest_cmek
azure,recoveryservicesbackup,azure.backup.job.monitoring_alert_rules_for_sla_breach_configured
azure,recoveryservicesbackup,azure.backup.backup_job.resilience_roles_least_privilege
azure,recoveryservicesbackup,azure.backup.recovery.point_retention_configured
azure,recoveryservicesbackup,azure.backup.policy.dr_schedule_defined_min_frequency
azure,recoveryservicesbackup,azure.backup.vault.cross.region.restore.check
azure,recoveryservicesbackup,azure.backup.protected_item.resilience_dr_source_agent_to_service_tls_required
azure,recoveryservicesbackup,azure.backup.vault.encryption_cmk_cmek_key_configured
azure,recoveryservicesbackup,azure.backup.vault.encryption_encryption_in_transit_tls_min_1_2
azure,recoveryservicesbackup,azure.backup.vault.encryption_enabled
azure,recoveryservicesbackup,azure.backup.recovery_plan.resilience_approvals_required_for_changes
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_coverage_assignment_complete
azure,recoveryservicesbackup,azure.backup.vault.cross.subscription.restore.check
azure,recoveryservicesbackup,azure.backup.policy.configured
azure,recoveryservicesbackup,azure.backup.backup_job.resilience_logs_enabled
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_health_job_success_rate_minimum
azure,recoveryservicesbackup,azure.backup.recovery_plan.resilience_change_audit_logging_enabled
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_health_failed_jobs_alerting_enabled
azure,recoveryservicesbackup,azure.backup.job.monitoring_alert_destinations_configured
azure,recoveryservicesbackup,azure.backup.policy.dr_destination_private_only
azure,recoveryservicesbackup,azure.backup.recovery_point.resilience_recovery_instance_private_network_only
azure,recoveryservicesbackup,azure.backup.vault.soft_delete_enabled
azure,recoveryservicesbackup,azure.backup.vault.enabled_for_vms
azure,recoveryservicesbackup,azure.backup.policy.access_backup_admins_mfa_required
azure,recoveryservicesbackup,azure.backup.protected_item.resilience_dr_source_encryption_at_rest_cmek_where_supported
azure,recoveryservicesbackup,azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check
azure,recoveryservicesbackup,azure.backup.vault.encryption_key_rotation_enabled
azure,recoveryservicesbackup,azure.backup.vault.encryption_encryption_at_rest_enabled
azure,recoveryservicesbackup,azure.backup.policy.resilience_recovery_inventory_resource_discovery_synced
azure,recoveryservicesbackup,azure.backup.vault.encryption_key_policy_least_privilege
azure,recoveryservicesbackup,azure.dataprotection.backup.vault.immutability.check
azure,recoveryservicesbackup,azure.dataprotection.backup.vault.cross.region.restore.enabled
azure,recoveryservicesbackup,azure.dataprotection.backupvault.infrastructure.encryption.enabled
azure,recoveryservicesbackup,azure.dataprotection.backup.vault.encryption.cmk.enabled
azure,recoveryservicesbackup,azure.dataprotection.backup.vault.soft.delete.compliance.check
azure,resilience,azure.resilience.service.preview_api_management_service_should_be_zone_redundant
azure,resilience,azure.resilience.disks.preview_managed_disks_should_be_zone_resilient
azure,resilience,azure.resilience.virtual_machine_scale_sets.preview_virtual_machine_scale_sets_should_be_zone_resilient
azure,resilience,azure.resilience.flexible_servers.preview_azure_database_for_mysql_flexible_server_should_be_zone_resilient
azure,resilience,azure.resilience.database_accounts.preview_cosmos_database_accounts_should_be_zone_redundant
azure,resilience,azure.resilience.namespaces.preview_event_hubs_should_be_zone_redundant
azure,resilience,azure.resilience.load_balancers.preview_load_balancers_should_be_zone_resilient
azure,resilience,azure.resilience.publicipaddresses.preview_public_ip_addresses_should_be_zone_resilient
azure,resilience,azure.resilience.virtual_network_gateways.preview_virtual_network_gateways_should_be_zone_redundant
azure,resilience,azure.resilience.search_services.preview_azure_ai_search_service_should_be_zone_redundant
azure,resilience,azure.resilience.namespaces.preview_service_bus_should_be_zone_redundant
azure,resilience,azure.resilience.storage_accounts.preview_storage_accounts_should_be_zone_redundant
azure,resilience,azure.resilience.serverfarms.preview_app_service_plans_should_be_zone_redundant
azure,search,azure.search.search_services.configure_azure_ai_search_services_to_enforce_customermanaged_keys_to_encrypt_da
azure,search,azure.search.search_services.azure_ai_search_services_should_have_local_authentication_methods_disabled
azure,search,azure.search.search_services.configure_azure_ai_search_services_to_disable_local_authentication
azure,search,azure.search.search_services.configure_azure_ai_search_services_with_private_endpoints
azure,search,azure.search.search_services.configure_azure_ai_search_services_to_disable_public_network_access
azure,search,azure.search.search_services.azure_ai_search_service_should_use_a_sku_that_supports_private_link
azure,search,azure.search.search_services.azure_ai_search_services_should_disable_public_network_access
azure,security_center,azure.security_center.machines.deprecated_configure_arc_machines_to_create_the_default_microsoft_defender_for_c
azure,security_center,azure.security_center.machines.deprecated_configure_association_to_link_arc_machines_to_default_microsoft_defen
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_association_to_link_virtual_machines_to_default_microsoft_d
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_virtual_machines_to_create_the_default_microsoft_defender_f
azure,security_center,azure.security_center.machines.deprecated_configure_arc_machines_to_create_the_microsoft_defender_for_cloud_use
azure,security_center,azure.security_center.machines.deprecated_configure_association_to_link_arc_machines_to_userdefined_microsoft_d
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_association_to_link_virtual_machines_to_userdefined_microso
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_machines_to_create_the_microsoft_defender_for_cloud_userdef
azure,security_center,azure.security_center.extensions.preview_configure_azure_defender_for_sql_agent_on_virtual_machine
azure,security_center,azure.security_center.virtual_machines.deprecated_azure_security_agent_should_be_installed_on_your_linux_virtual_machin
azure,security_center,azure.security_center.machines.deprecated_azure_security_agent_should_be_installed_on_your_linux_arc_machines
azure,security_center,azure.security_center.machines.deprecated_configure_supported_linux_arc_machines_to_automatically_install_the_a
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_supported_linux_virtual_machines_to_automatically_install_t
azure,security_center,azure.security_center.virtual_machine_scale_sets.deprecated_azure_security_agent_should_be_installed_on_your_linux_virtual_machin
azure,security_center,azure.security_center.virtual_machine_scale_sets.deprecated_configure_supported_linux_virtual_machine_scale_sets_to_automatically
azure,security_center,azure.security_center.virtual_machines.deprecated_azure_security_agent_should_be_installed_on_your_windows_virtual_mach
azure,security_center,azure.security_center.machines.deprecated_azure_security_agent_should_be_installed_on_your_windows_arc_machines
azure,security_center,azure.security_center.machines.deprecated_configure_supported_windows_arc_machines_to_automatically_install_the
azure,security_center,azure.security_center.virtual_machines.deprecated_configure_supported_windows_machines_to_automatically_install_the_azu
azure,security_center,azure.security_center.virtual_machine_scale_sets.deprecated_azure_security_agent_should_be_installed_on_your_windows_virtual_mach
azure,security_center,azure.security_center.virtual_machine_scale_sets.deprecated_configure_supported_windows_virtual_machine_scale_sets_to_automatical
azure,security_center,azure.security_center.storage_accounts.deprecated_deprecated_audit_missing_blob_encryption_for_storage_accounts
azure,security_center,azure.security_center.virtual_machines.preview_linux_virtual_machines_should_use_only_signed_and_trusted_boot_component
azure,security_center,azure.security_center.extensions.preview_virtual_machines_guest_attestation_status_should_be_healthy
azure,security_center,azure.security_center.virtual_machines.preview_changetracking_extension_should_be_installed_on_your_linux_virtual_machi
azure,security_center,azure.security_center.machines.preview_changetracking_extension_should_be_installed_on_your_linux_arc_machine
azure,security_center,azure.security_center.machines.configure_changetracking_extension_for_linux_arc_machines
azure,security_center,azure.security_center.virtual_machine_scale_sets.changetracking_extension_should_be_installed_on_your_linux_virtual_machine_scale
azure,security_center,azure.security_center.virtual_machine_scale_sets.configure_changetracking_extension_for_linux_virtual_machine_scale_sets
azure,security_center,azure.security_center.virtual_machines.preview_changetracking_extension_should_be_installed_on_your_windows_virtual_mac
azure,security_center,azure.security_center.machines.preview_changetracking_extension_should_be_installed_on_your_windows_arc_machine
azure,security_center,azure.security_center.machines.configure_changetracking_extension_for_windows_arc_machines
azure,security_center,azure.security_center.virtual_machine_scale_sets.changetracking_extension_should_be_installed_on_your_windows_virtual_machine_sca
azure,security_center,azure.security_center.virtual_machine_scale_sets.configure_changetracking_extension_for_windows_virtual_machine_scale_sets
azure,security_center,azure.security_center.managed_clusters.authorized_ip_ranges_should_be_defined_on_kubernetes_services
azure,security_center,azure.security_center.virtual_machines.preview_configure_supported_linux_virtual_machines_to_automatically_enable_secur
azure,security_center,azure.security_center.extensions.preview_linux_virtual_machines_should_use_secure_boot
azure,security_center,azure.security_center.virtual_machines.preview_vtpm_should_be_enabled_on_supported_virtual_machines
azure,security_center,azure.security_center.virtual_machines.preview_configure_supported_virtual_machines_to_automatically_enable_vtpm
azure,security_center,azure.security_center.virtual_machines.preview_secure_boot_should_be_enabled_on_supported_windows_virtual_machines
azure,security_center,azure.security_center.virtual_machines.preview_configure_supported_windows_virtual_machines_to_automatically_enable_sec
azure,security_center,azure.security_center.virtual_machines.guest_configuration_extension_should_be_installed_on_your_machines
azure,security_center,azure.security_center.extensions.virtual_machines_guest_configuration_extension_should_be_deployed_with_systemass
azure,security_center,azure.security_center.virtual_machines.preview_configure_supported_linux_virtual_machines_to_automatically_install_the_
azure,security_center,azure.security_center.virtual_machines.preview_guest_attestation_extension_should_be_installed_on_supported_linux_virtu
azure,security_center,azure.security_center.virtual_machine_scale_sets.preview_guest_attestation_extension_should_be_installed_on_supported_linux_virtu
azure,security_center,azure.security_center.virtual_machine_scale_sets.preview_configure_supported_linux_virtual_machine_scale_sets_to_automatically_in
azure,security_center,azure.security_center.virtual_machines.preview_configure_supported_windows_virtual_machines_to_automatically_install_th
azure,security_center,azure.security_center.virtual_machines.preview_guest_attestation_extension_should_be_installed_on_supported_windows_vir
azure,security_center,azure.security_center.virtual_machine_scale_sets.preview_guest_attestation_extension_should_be_installed_on_supported_windows_vir
azure,security_center,azure.security_center.virtual_machine_scale_sets.preview_configure_supported_windows_virtual_machine_scale_sets_to_automatically_
azure,security_center,azure.security_center.virtual_machines.preview_deploy_microsoft_defender_for_endpoint_agent_on_linux_virtual_machines
azure,security_center,azure.security_center.virtual_machines.preview_deploy_microsoft_defender_for_endpoint_agent_on_windows_virtual_machines
azure,security_center,azure.security_center.resource.sql_databases_should_have_vulnerability_findings_resolved
azure,security_center,azure.security_center.pricings.security_center_standard_pricing_tier_should_be_selected
azure,security_center,azure.security_center.managed_clusters.kubernetes_services_should_be_upgraded_to_a_nonvulnerable_kubernetes_version
azure,security_center,azure.security_center.pricings.sql_servertargeted_autoprovisioning_should_be_enabled_for_sql_servers_on_machine
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_to_automatically_install_microsoft_defender_for
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_with_data_collection_rule_association_to_micros
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_to_automatically_install_microsoft_defender_for
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_with_data_collection_rule_association_to_micros
azure,security_center,azure.security_center.sql_virtual_machines.configure_the_microsoft_defender_for_sql_log_analytics_workspace
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_to_automatically_install_microsoft_defender_for
azure,security_center,azure.security_center.machines.configure_arcenabled_sql_servers_to_automatically_install_azure_monitor_agent
azure,security_center,azure.security_center.security_alert.response_storage_encrypted_and_private
azure,security_center,azure.security_center.security_alert.response_access_rbac_least_privilege
azure,security_center,azure.security_center.security_alert.response_versioning_and_immutability_enabled
